fidelity,blocks,coefficients
9.477804818980307e-5,1,"[0.8153675529444839, -2.706859829194678, -2.4512868368545755, -2.978026010072274, 3.4378967232854265]"
0.0009240777693285684,1,"[2.9596680338713046, 3.790078490034736, 5.439226677069154, -6.9463390094369295, -1.2547766336374102]"
0.0002510366737176195,1,"[1.0986082327348483, 2.72236677490621, 2.317852640562666, 2.540675621213989, -2.397383298471988]"
0.00025103667371673133,1,"[1.0986082348912067, -1.9531197412527816, 3.925551431902739, -2.13481089675826, -0.7896844318673795]"
0.0001613615152379344,1,"[-6.25979591822173, -0.1738495044669263, -0.41244257032062415, -0.5196560394645999, -0.11216750110361194]"
-8.881784197001252e-16,2,"[-1.162978333789977, 0.3307092105571979, -0.08771603305215211, -3.6100980773978923, 0.915950066182032, 3.692467657962305, -2.8344222128187426, -2.9716188108479327, -0.1422743163664457, 2.514779789894993]"
-4.440892098500626e-16,2,"[1.1052296434352953, 0.9282835796963905, -4.2347727340533075, 0.9864510479093506, 0.14702094728600743, 0.8256490581750405, -1.3405817899209533, -3.081800178246159, 0.27763462701062036, 0.3990205061948731]"
7.993605777301127e-15,2,"[13.172290153156561, 60.07164268630608, 7.399502312738702, 6.148070508289713, -15.531131598845166, 0.895901411459442, 4.181242962234768, -18.05066970166338, 8.294385984147866, -3.9040252491123133]"
1.2030376694838196e-12,2,"[-117.27963855258199, 68.74455768885431, -0.20738249032973022, 4.960468433513968, 5.274446857297324, -5.265053650566225, -0.9337151691909461, 6.124445173705459, -6.8867766259761005, 5.580294036194886]"
1.0880185641326534e-14,2,"[0.435050934457522, 0.0317603987121916, -2.272467817630131, -2.2084708184439266, -1.0839879179396554, -2.305297217573176, -0.15756715072398772, -0.1123944828229134, -0.30145852942326123, 0.517158007454629]"
