fidelity,blocks,coefficients
0.05787821176356733,1,"[1.0639010473738024, -0.3891708200778514, -3.530763473606778, -3.5307634736708207, 2.752421833408639]"
0.06257022779482413,1,"[0.7865106222628178, 3.398640047930799, -2.8845452731772836, 0.25704733184174755, 0.2570474108782192]"
0.06257022779482357,1,"[0.7865106141066993, 2.8666743696065784, 2.8666743700138384, -0.2749182844053006, -0.27491828968924653]"
0.05787821176356822,1,"[1.0639010473230839, -1.0234140629256663, 2.1181785907810666, 2.1181785909824606, -4.165006719321649]"
0.40070531045548485,1,"[-1.1931418837210126, 2.0516655795907393, -1.0899270777251042, -1.0899270919373194, -1.0899270763370816]"
0.002532365442105222,2,"[-0.9416702329600741, 0.9904869987271697, -0.5577472553696805, -3.6993399136570457, 2.5838453868614537, 2.5838453942492117, -3.214578372351508, -3.2145783805843253, -0.07298571812044297, 3.0686069215048923]"
4.440892098500626e-16,2,"[1.099771956530557, 1.626347667488686, -2.7819445497669366, -0.44511017678183623, 0.66488650882986, 0.2865166482897433, -2.820910213903162, -2.790281429786042, -0.2612345172570685, 2.1266975877872727]"
4.440892098500626e-16,2,"[0.8497715814082561, 0.1332371639090173, -1.946578578072186, -1.0609914446092856, 1.9086929141830205, 0.011219754585950564, -2.3232094609250886, -3.2013301637135747, -2.27722283546404, -1.6773035378535912]"
0.0,2,"[-3.0243573607035357, -0.8620267841183843, 3.3886011310097075, 5.507374466182706, 0.20264378951527315, -4.3361766006255555, -0.5920070208821399, 1.471088436394785, 1.76389394286494, 1.241311963195564]"
4.440892098500626e-16,2,"[0.4601347947891737, -0.12751597777856977, -2.150175644270842, -1.9671051582774106, 0.5235989094060913, -4.2765406526925505, -0.41389966555046254, -0.11845618072318084, -1.0108703951511815, 1.488963273188817]"
