fidelity,blocks,coefficients
0.1211397688341872,1,"[1.1716315273613702, -3.5307634733117412, -0.389170819739257, -3.530763473313463, 2.7524218338897004]"
0.09528905545448019,1,"[2.884765597285496, 1.0424455429981778, -2.099147112148296, 1.0424455429871329, 1.0424455448153158]"
0.12113976883418742,1,"[1.1716315273653404, 0.510479878154844, 3.6520725314897233, 0.5104798780148719, 0.5104798777304481]"
0.12113976883418676,1,"[1.1716315273377402, -1.023414060691407, 2.118178592935762, -1.0234140606040105, -1.02341406075498]"
0.12113976883418642,1,"[1.1716315273754665, 0.4808691052270801, -2.660723548430193, 0.4808691052619653, 0.4808691052320383]"
0.0,2,"[-0.6512723080077869, 0.923278641622055, 0.7387238925448888, -3.0396538229352736, 0.8649816162588918, 2.3465519285319614, -1.7016240957671214, -2.9208172499701726, 0.34554257837111507, 0.8433632183644105]"
-4.440892098500626e-16,2,"[1.2209144027359378, 0.7926201987900864, -3.2534789217878943, -0.6336045190972741, 1.8194002248159036, -0.20796835344836734, -2.8086670327827266, -2.1635339455985387, 0.09905009941345562, 1.1274223066687348]"
-4.440892098500626e-16,2,"[2.913269270941788, -0.7634351631717669, -3.721788160976036, -0.7458020024153426, 1.6040271789379235, 1.7759056794763879, -3.8879501109720205, -3.498501016114998, -2.466629389966728, 0.37401457219103357]"
6.661338147750939e-16,2,"[-0.9131928232333459, -1.5380946042259178, 1.396637205664371, 2.9871820363620785, -1.4249417886206237, 1.8035654338457654, 0.3947125785623671, 2.2342603093809363, 3.2962936209778175, -2.0409791647295354]"
2.220446049250313e-16,2,"[0.3333594350855965, -1.0211131192467306, -2.274212152256499, -1.336914200625042, -1.0764096365124456, -3.1826865554049735, -0.2954937595307089, 2.508612331406271, -2.338065917639493, 0.0706843714373835]"
