fidelity,blocks,coefficients
0.011575262155632982,1,"[0.6228497704130559, -2.7453653153643955, 0.3962273382179128, -2.745365315358485, 0.3962273343234654]"
0.011575262155632537,1,"[0.6228497704231591, 1.8278437102730014, -1.313748943333004, 1.827843710162397, -1.3137489425535673]"
0.011575262155632537,1,"[0.6228497704200203, 1.2958780427862164, 4.437470696408378, 1.2958780428595822, -1.84571460968622]"
0.011575262155632315,1,"[0.6228497704400957, -0.23801589979886428, 2.9035767538370183, -0.23801589980380786, -3.379608552624216]"
0.011575262155632315,1,"[0.6228497703884309, 1.2662674063851904, -1.8753252466713615, 1.2662674068666808, -1.8753252369901372]"
-4.440892098500626e-16,2,"[-1.154392811902265, 1.4392709809247066, 0.9769240961526903, -2.297124893268494, 1.0314753264627547, 1.1993290841953312, -2.7705940954351274, -2.4289474029618283, 0.9099391554295966, 0.8560667942011739]"
2.220446049250313e-16,2,"[0.5752570888301181, 0.7790744760095365, -2.170127422105347, -0.1421023288077425, 1.5295459819798538, -1.4929678114994736, -2.3170008135741083, -1.505362870370158, -0.1074612243524228, 0.1840963293463896]"
2.220446049250313e-16,2,"[0.5792979719959723, 1.2419257262213972, -3.017627723848254, -0.5696403985263353, 1.8578234401803406, 0.6417873211533693, -2.8430815509141447, -2.7463212369378196, -2.1227466584281975, -1.766916554963188]"
0.07709460395533096,2,"[-692807.270675037, -900350.5191890671, -453159.5243761968, 561648.9380938502, -6656.70432105021, -91722.97187735321, -351286.8157976658, 417908.90053503215, -96802.50380590679, 22387.581779094406]"
8.881784197001252e-16,2,"[2.5048918843316286, -1.0182872453425564, -3.277591004929908, 0.8942473001171929, -1.8976997150553345, -3.589179123634695, 1.5193499589546946, 0.5480276496125029, -0.9509924776073629, -1.1706481054243576]"
