fidelity,blocks,coefficients
0.8118815429745551,1,"[-4.462178224533167, 25.710146004253573, -9.424777953818325, 1.1152019326140774]"
0.6967236915990103,1,"[-109.06275134538818, 80.4388569797856, -574.9114556069055, -0.23359008187286368]"
0.7747782676530593,1,"[0.3195649723225815, -3.466405242700223, -3.1415926536528564, -1.846395083306267]"
0.7747782676530593,1,"[2.615731527481275, 2.2969622866434043, 3.141592661611265, 0.2685779987155686]"
0.7747782676530591,1,"[-0.6944513086362007, 3.4111324304982467, 3.1415926535882273, -1.6406526450265146]"
0.6724521156386309,2,"[23.653457620444968, 0.35419897378308685, 17.063039391170623, 7.422324520264728, 47.12388980919611, -15.707963283560789, -28.44109639785709, -29.273041145853608]"
0.7747782676530592,2,"[-0.8332471637029102, 1.4805852162759376, -0.9365960408549117, 1.664224366459019, 8.533927071366022e-10, -5.082894988417999e-10, 2.5181722279316245, -0.6375896523851082]"
0.7747782676530593,2,"[1.4667067040707342, -1.374344065275722, -1.0384964103493513, 0.9730993751436201, -4.490453884220299e-10, 2.8725141051713025e-10, -1.6329433411467411, -2.5112112754346656]"
0.7747782676530591,2,"[-0.681698418468601, 0.735457971805469, 1.5294835608660418, -1.6501005090497378, 8.958862605309964e-11, 2.2578823315972035e-8, 0.24936653426071187, 1.9618548837293708]"
0.7722778109603086,2,"[-1.5327683136161832, -0.9749441357745278, 0.032542185163887204, 2.4275133611356225, 3.141592619135826, -3.1415926098177063, 2.1046810703661953, -1.5765250602731447]"
0.6080220330415823,3,"[-92.91444726510674, 10.703091579173202, 16.18523226742473, 14.935051418774181, 66.58632168346357, 100.69192093958158, -17.278759679395016, -1.5707963770868516, -84.2320361882015, 6.218784347860488, 0.3053945730902569, -8.15937550497429]"
0.7747782676530592,3,"[-0.9516691536970678, 1.3241910843888947, 1.0245011220340623, -0.3192397344213043, 0.444203129144213, 0.3436713913787541, 3.188911026419895e-10, -3.7079583936315456e-10, -3.141592653639794, 1.687726262766175, -1.6703694597503336, -1.4972455527002477]"
0.43445418438291417,3,"[-0.6993772925258307, 1.6276070669003744, -2.9228997492201696, 1.1499004013890504, 0.9899217568470805, 4.805765959627637, -1.5409315044056888, -4.712388980180356, -1.5707963250319066, -4.084452996131702, -3.7695286366579652, 2.2375418306512667]"
0.8846981536721782,3,"[-2835.492407328976, 800.8873320635327, -2861.376321535495, -2777.6462916489945, 1266.3722115869841, 1171.8612781237512, -1085.7989235150008, 463.30261237348714, -278.19344994251355, -749.3802941387995, 236.90680839120893, 990.7788286377502]"
0.5583880417403866,3,"[-0.6927072600288984, 2.7325045395031307, -1.6399119742582504e-11, 1.2036124179554202, 1.5726206316213913, -1.6426703486820963e-9, 1.5707963264092628, 1.5707963259325801, -1.5707963284418265, -0.8688016288463873, -0.7019946994996155, -0.8688016256387906]"
0.2926703716721616,4,"[-1.6106204094135712, 0.55724269328882, -1.5572420261159752, 3.6077584117332138, 0.6799813144891692, 1.5912057992011148, -1.1546799023243985, -0.32890571031128746, -3.1415926535170984, -3.1415926533467164, 4.0523608603410105e-11, 4.98452509279758e-13, -3.3272437374953117, -4.029271337375178, -2.4478914631027457, -1.426188027289707]"
0.19892421946264194,4,"[-2.678386262267483, -0.43912654460532174, 0.038103615331889856, -2.0791605945311058e-8, -0.14179201606665176, -1.618778740228844, -4.0238463679976295, 6.582916763892332e-9, -1.5707963231218944, 1.5833327924659946, -1.4652322207908217, 1.5707963325131689, 0.8097624118137795, 3.9026265737192753, -0.7610339250964335, 2.3318302553199968]"
0.01999988377727968,4,"[2.4393629405878436, -3.192369775009284, 13.187216607515968, 3.891823962450553, -4.447065796296848, 5.400316877475729, 2.3304319828593614, 4.221885938381852, -4.669678675511607, -4.8458472798200685, 0.06767606249249888, -4.722781772214911, -2.5572643335829244, 0.99914448395182, -0.30256631162496095, -0.5871806033936178]"
0.3068110104857743,4,"[0.047420662097869166, 1.9533296518954857, 5.171660762641935, 1.2548314170397983, -1.8530324466568349, -0.21584918892904872, 2.6752330463048697, -1.2032617967499997, -2.757717598580849e-9, 3.1415926606116282, -1.84634351833084e-8, -3.141592636005642, -0.10149437362438514, 0.5926737743188635, -3.0477878957942393, -6.141670733856987]"
0.25328989639398336,4,"[21.362437853811077, 71.1683843643286, -53.65614459677954, -46.198155865786156, 4.81256959123497, -28.20077630789014, -50.234954537568434, -69.29451637339736, -40.84070453804751, -28.2743338927883, -3.1415926255512203, -3.141592614468713, -6.0250040143448, 4.746294302437954, 9.081857355237732, -5.853717738843851]"
0.26963058700086107,5,"[0.09519345394970612, -0.09153987745436533, -1.4914668975404501, -0.6481247825199205, 0.08594424484959526, 0.42062336012819984, 0.894300382728562, -0.05895720283981596, 3.3560557717582373, 0.842457925979942, -0.621337341768087, -1.608886834315133, 1.3344474541319755, -1.7025218634243928, 1.6330468950741723, -0.558754804636981, 1.0898414848638662, -2.520199311355645, -0.9418930878887826, -1.2242993040415813]"
0.06388622513531383,5,"[-0.2701075745951413, 1.3583298291397026, 0.3760572772597659, 2.808566141551603, 2.752627286054053, 0.3608762982847382, -0.4160699163886588, -2.6852727858340346, 0.6734929336493185, 0.6382174084278613, 1.5275221954560045, 2.141136330363769, -1.6620650390491778, -1.5460635920206751, -4.042750206881267, -3.519048958863167, 1.9318389244987133, 1.228477186322451, -2.7963931546713185, -6.538636778575072]"
0.036187691520071175,5,"[5.036185480683155, -6.861664409999561, 3.4159514944420692, -3.8186776155421396, -1.1685878975718793, -11.996296107891446, 9.425894703208733, -0.34975827630169065, 3.762426004918142, 5.6117460532915375, 1.5784581865255025, 1.4504418900801028, -4.8726639904565685, 1.4544867090263272, 1.600314439828336, -0.0017722803103376826, -1.5862914597532751, 4.777462021307688, 1.4885915325201262, 0.049228277098715176]"
0.10262682400627554,5,"[-3.385755718178452, 2.9551998275181623, 1.5745285982127184, 2.163794606305317, -1.2637816159847124, 2.8438127794566617, 1.028885502420953, 3.204364780629735, -0.3668671899467665, -1.7476004546156296, -1.480085429687767, -1.4864663953089317, 1.3273303148872477, 1.6496570718716665, -2.0658202218515775, -2.6155195400765763, 0.2695914840095667, -1.7436805030331541, -0.9475625531628725, -0.18156760781882264]"
0.13129597920736702,5,"[1.0029647975189566, -0.5099139270273283, 0.7712904133595546, -2.5286457962828446, -1.458648331773155e-8, 0.0024508092773244897, -0.2011965917971256, 2.5238527846493786, 0.45186761389332786, 1.7612877145780376e-8, 4.71238894802108, -2.147845981642366, -4.417658279184859, -4.6151149291493025, 1.5707963325753527, 2.533376424076937, 2.179012554494502, 0.9625801273029502, -0.9625801262886038, -3.7498088549418864]"
0.006382603411662302,6,"[-0.052286601332473155, 0.2828045149474465, -0.8929826302209084, 1.2252823729604059, 1.152947617133915, -2.5886065723919615e-9, -1.3476983846878472, 1.7203656043948157, 1.0010059387560968, -0.5866710774990888, 2.62568800686058, 8.948941543532712e-9, -1.5707963114774948, 2.065267818801283, 2.2296930818321665, 0.6107357874891896, -4.34887469204598, -1.5707963241023755, -2.8182146639058105, -1.8941742929983185, 1.8941742644241772, -1.8941742334935279, 1.894174233020964, -3.4649705478458337]"
0.014209423665964227,6,"[-0.8946299602113186, 1.1309162922773977, -0.010169149529246801, -0.5607517551360192, 2.7793161472375263, -2.7779428529319596, -0.8194409631318132, -1.0578833493415094, -1.1529312571153296, 2.2381858172880205, -0.7016028265789668, 0.6920737270902892, 1.5571037283868978, -1.3368163075394106, -0.568003454335902, -1.5700141216351875, -1.5622029992468207, 1.5043758328732182, -0.11863625381099789, -1.4828918617110207, 1.4388305669656638, -1.4804446030890532, -0.09848375241836049, 1.2426169419701825]"
0.32047535665162863,6,"[1.756392802279231, 0.8423453234772093, 0.47082440104878714, -1.3851391835539801, 0.27819042083753, 3.4045377536961854, 2.6771153041137246, -0.7462363283780175, -2.9029092130591274, -0.07922402893046215, -0.9712322565911314, 0.24576309964558768, 3.141592616031462, 3.1415925978911496, 3.1415925632409647, 1.066393178346504e-7, -2.5233916404254858e-8, 3.141592771843097, -1.169713299028262, -0.2951184591656235, -2.9263651806049107, 2.7142798793857943, 3.0250295907151865, 1.3896643250474419]"
0.000846738590476237,6,"[-0.07990320681633319, -1.7889191713559414, -0.24037240770369334, -0.43648095138932713, -3.633798720896955, -1.3868447932540605e-8, 0.5343653100023534, -0.3667940639410956, 1.1114644363307236, 3.532484749428395, -2.0353901334083333, 1.3542236796923407e-8, -1.570796332460274, -1.550978824333068, 0.6589430676110791, 1.2913152895567774, 0.9136501305307748, 1.570796314687254, 2.6691685879552787, -1.0983722596418233, 1.0983723377991617, -1.0983723147417703, 1.0983723109223495, 0.47242405045199254]"
0.006776200938951704,6,"[-0.4542522487936731, -0.4079649629185696, -0.2798118356761084, -1.4969780446030259, 3.0386835537938284, 7.990746005417159e-8, -0.27060472404200614, -2.802260119803142, 0.3969806632152228, -1.0318050726009986, 1.057056030802182, 1.2326016653039121e-8, -1.570796392866222, -1.5597618032952696, -2.2180050415009873, -0.8122706175125823, 1.8205972525231564, 1.5707963340791953, -0.8328802421395393, -0.7379160874651464, 3.8795086872000337, -0.7379160779268865, -2.4036766318665523, -2.3087123043813915]"
0.0,7,"[-0.41747710505649027, -1.1556556001705673, 1.5325143430446166, 0.8865072344237928, 2.267589458413116, -0.5410502582619072, -3.115009479595916e-9, -0.4665353538208733, 0.8858292719232193, 0.6598248386427029, -1.0684450263865979, 0.0640801293564423, -0.6622376159476301, -1.0743111011958088e-8, -1.5707963311194064, 1.7097868650149473, 1.7726070461006944, -0.3951908973743573, -1.20498925722939, -1.722390861547512, 1.5707963143528454, -0.505571065329009, -1.0652252628448622, -2.0763673930034234, 2.076367357133122, 1.0652252593988965, -1.0652252833683549, -0.5055710357210066]"
2.220446049250313e-16,7,"[-1.160366938657477, 0.7292540283557762, 1.456100412688594, -1.991666648698043, -0.8143980839883391, -1.2472095345950085, 5.9813055869368955e-9, 0.7735590287166154, -0.4198613504888851, -0.15369917707156586, -0.08723198478376831, -0.8071708999982384, -2.6124191133461596, -1.1533331356240118e-9, 1.5707963232463977, -1.698628873204092, -1.698937320197205, -1.0897200498226447, 1.1427288586329725, 1.169928083780955, 1.5707963249275692, -1.0734141789299645, -0.4973821467777539, 0.49738215507041145, -0.4973821654871181, 0.4973821661872024, -3.6389748277008334, 2.068178489284907]"
0.0,7,"[0.004047309229941822, -0.32910900988154784, -1.8190232434594231, -0.48313680604325804, 1.9167541918562137, -0.8215523746007322, 3.117732364987281e-8, -0.7422228868730371, 0.9453428887897138, 0.8770666811512421, -1.702514699830648, -1.338989574707663, -1.0760209847863038, 4.360055671487911e-8, 1.570796285553719, 1.6077657658880893, -2.7540199198766883e-8, 1.7670364046789127, -2.0370296155767695, 1.9196853718955091, -1.5707963734516406, 2.795471902025125, 1.9169170825523187, 2.2086886013659486, -1.2246755323890528, 1.2246754925782821, 1.9169172595730064, 2.795471675272456]"
0.018910044520279,7,"[-0.24467217602693692, -0.5923928402301144, 0.7842896745052976, 1.5623961134727566, -0.265848360995823, -2.9785615261144076, -2.878639277711807, 1.2848548139845137, -0.47577367770341034, 2.1334735266779705, -0.7553230644400021, 1.2573009970192033, 1.483464881898821, -1.6187901780926661, 1.989870157527589, 1.7182690413524095, -0.8244932817496948, 1.8671315288093369, -1.5860162534995885, 0.4377657508172166, 1.428822383453139, 3.438788554108833, -2.1359252069723014, 0.7473145935905402, -0.02465893454788982, -0.44533533151705096, 4.385615831206793, -1.4214656005657187]"
6.739442168490761e-5,7,"[-0.8418192553893276, -2.4657753846640666, -4.800431877706559, 0.4239785929755788, -1.1813332722894136, 2.808852885291755, -2.8314340467659274, 0.3593183317608001, -0.6157632657999346, -1.0907698980159737, 1.0275475960931324, 1.454885239396047, 0.5837425288351092, -0.5311529793852612, -4.699730255217827, -4.099603341737431, 3.0827704699823837, -2.267809828687775, -3.0648400880048436, -1.52216912139855, 1.409465447496932, -4.383518598365512, 2.751689618232931, -0.4988215992970752, 1.423751764556191, 3.709012393376307, -0.9912977624319014, 7.39083859253878]"
4.440892098500626e-16,8,"[1.3544601414105149, 0.8433314644098694, 0.12869221517639035, -0.7538370955642231, -0.6261266670334393, 1.4809259077001153, -3.3151500345913485, 0.9351431654361347, 1.6930796803168562, 0.21671563348484643, -0.9180378694526026, -0.6092409896367379, -1.1100235490263015, 0.6169920762663914, 0.1677020433773426, 0.6151599015732495, 2.0705609925341117, 1.2001943477007653, -1.4593746564218142, 1.9155619196096083, -1.3343109412748153, -1.6750663348296748, 1.1852786165303704, 0.984252364349962, 0.06445083764403939, -2.0451779175283846, 1.489253738692897, -0.5882834576599416, -2.566074471134566, 0.18002952717553858, 3.198143936497691, 2.03685917355408]"
0.0004667977566032988,8,"[0.21188084830740148, -0.7223490029296658, 0.5105221507557132, -0.1915729333726318, 1.0841297185735266, -0.8296323982713885, 2.9855468030717085, -1.3382560669724508, -0.8513558771387743, -1.3685566523837822, -0.4599222639181763, -0.4949902943118737, -0.12372387521450576, 0.992801364356046, 0.30006496957644935, -0.8324684063402695, 1.0777877188198286, 4.093125455695832, -4.019895151741129, 1.8370418862990892, -1.7978294929693683, 1.8012335340733032, -1.629203952488158, -1.4831858447190867, 2.60695170776543, -2.6001794989978895, -0.9315378810192332, 1.7327972784202867, -3.2587511169720775, -1.0601986805221417, -0.5539501342400789, -0.12039221750782746]"
