fidelity,blocks,coefficients
0.004691480511938462,1,"[0.00394064959396865, -0.051625888705911054, 3.1415926536026135, -2.8084778693829606]"
0.004691480511938906,1,"[0.003940649561093545, -0.05162588868388067, 3.141592653589312, 1.0597001091400626]"
0.004691480511938906,1,"[0.003940648894641674, -0.05162588905617172, -3.1415926533457643, 0.5185830350903894]"
0.004691480511938906,1,"[0.003940639253680998, -0.051625890034224624, -3.141592645981229, -0.8744044459724628]"
0.004691480511938684,1,"[0.003940649657160692, -0.05162588871089545, 3.1415926535200462, -0.6018401881105608]"
0.0014163124118773407,2,"[0.5192039569130703, 0.5731126137682904, 14.566542093979919, -14.58594577403125, 3.141592648846105, 3.1415926565275716, 1.9934196349581472, -0.011822800754421032]"
0.001253999857014354,2,"[1.917320995084517, -2.070730538257459, -4.706654114399252, 4.616882923864947, -3.1415926644085865, -3.1415926698743575, 2.9713553885384014, -0.5732877644050509]"
0.0006352411785343071,2,"[4.541994781941949, -4.547643228078092, -0.2165649964227747, 0.06609994153791152, -3.1415926477747766, -3.1415926610266056, -2.8315446186221642, -0.14499616537552687]"
0.0006352411785349732,2,"[-4.54199473492025, -4.547643188494965, 0.21656514655435816, 0.06610009642075926, -7.974896247138267e-10, 1.3429566219938658e-9, -0.15673097591644813, -1.5146215709248372]"
0.0006352411785354173,2,"[4.5419947661409745, -4.547643209149396, -0.21656489818516517, 0.06609984955342695, -3.1415926533690093, -3.141592654491193, 0.9901388193792355, 1.980597230019276]"
0.0001671290475511178,3,"[2.0502647440985786, -0.0036547663159945897, 2.0562894109597107, -0.06913969474138469, 0.064305074927595, -0.058537854680703924, -4.609748816566514e-10, 1.5226780468301634e-8, 3.1415926483231056, -1.3325677296145204, 0.0584808460867212, 1.578523404320216]"
0.00016712904755178393,3,"[2.050262885471588, -0.003658985582654213, 2.05629178590797, -0.06913955344923552, 0.06430519345448858, -0.05853780955526855, 7.660501608945993e-9, 9.249473052745203e-8, -3.141592746366208, -1.2562861927717928, 1.7773411740388299, -1.7063853750080062]"
0.0008251453831306099,3,"[-0.7128067329268213, 0.31580287575384014, -0.1931664126761023, -5.611641702876613, 3.146595458285609, -2.509196249010623, -1.2938973914231757e-8, 3.1415926454464183, -8.390164887770795e-9, 1.419363169178742, -3.242959737216602, -3.0150126424501065]"
0.000635241178533863,3,"[4.541994813453577, 1.2569092495387154e-8, -4.547643267661549, -0.21656506160838698, -2.979193474862322e-9, 0.06610001250687735, -3.1415926256320055, 1.782519285332196, -1.7825193053291974, -5.149515882935194, -4.206433094067841, -2.0767522126843643]"
0.0012410476869025855,3,"[-0.14689243249776882, -0.02666220930639577, -0.0016749936345425815, -2.6077481542330334, -2.6140208157456923, 0.005560962469503959, -1.56718146187797, -0.07125945204381033, 1.6150413016528737, 3.995106095086348, 4.710126458875762, 0.8577466580632109]"
2.6645352591003757e-15,4,"[0.9589111601685848, 1.0484318780204411, -0.3715526830812149, -0.26726862885252467, -0.1132309579663232, -0.036270635493656896, -0.01695122414748433, -0.005578237189083114, -1.9617057437953598, -0.37882641265634165, -2.065148256153446, -0.8148714688570508, -3.509896603704493, 1.9448068831722694, 0.291689830471086, 1.3056037135625933]"
8.881784197001252e-16,4,"[-0.05353721361523973, 0.036046086224579325, -0.2341811024052936, 0.13008216738891543, -0.20924262372084962, -1.8558488764035639, -1.9331441439839243, 0.12095611381071425, 2.134424453486663, -2.0527844502539847, 0.7141248354086681, -1.65148224831731, -2.329969599622503, -1.5648741531203536, -0.9951418195414755, -2.319942428122286]"
8.215650382226158e-15,4,"[-0.0005232286336660968, -1.6377292812227289, 0.017697143494441646, 1.6203513974369361, 0.08864643701257538, -0.06388713974258683, 0.15936366562433155, -0.09474470171734499, 3.14159131289343, 3.1415913278039302, 3.1415926215690666, 3.1415927024178383, 0.6985061834237212, -3.9928093545671155, -3.1499067395397473, -0.20772001019229122]"
1.3322676295501878e-15,4,"[-1.1056163056394215, 0.14759933225829833, -0.7804194345200393, -1.4913744432067721, -0.007600581337232598, -1.1336503517230152, 0.33241022926537683, -0.9916781268947878, 5.83729024206548, -2.9184503096533696, 2.373349535533665, -0.819133436391997, -5.840022216846225, 3.9462312271693754, 4.608701459184314, -0.6923786061999325]"
0.00016712904755133984,4,"[-2.050263709375269, -0.003657262981668889, -1.1998899207226281e-8, 2.0562908734220002, 0.06913945017215138, 0.0643051396026454, -2.465551109894987e-8, -0.05853765834757094, 3.141592658633446, -3.141593081936188, -1.627792718083527, 1.6277923063972826, 1.5664219565692572, -0.8729564450267917, -2.1202672555787, 2.120267188827699]"
