fidelity,blocks,coefficients
0.08382613500214209,1,"[0.09859052867233452, -0.24909682954635007, 3.1415926542087225, -2.8084778694031285]"
0.08382613500214253,1,"[0.09859052941924525, -0.24909682980410447, 3.1415926535320584, 1.0597001092848188]"
0.08382613500214187,1,"[0.09859052810267627, -0.24909682992995977, -3.1415926522846296, 0.5185830348453767]"
0.08382613500214231,1,"[0.09859052936908592, -0.24909682974650635, -3.14159265356255, -0.8744044455952067]"
0.08382613500214253,1,"[0.09859052426536515, -0.249096825402532, 3.1415926603938806, -0.6018401878568113]"
0.010848647800175582,2,"[-4.458360379851133, -4.557663362427236, 0.9429952280569165, 0.2935215279340854, 1.02069173349997e-9, 1.6755798552342935e-9, 1.9580857475867657, -0.04715656090711229]"
0.02282435500292823,2,"[0.8803725954136234, -1.562659130832878, -5.007503376323476, 4.713256959772287, -3.141592661638096, -3.141592666575159, 2.88135022265995, -0.6632917950388931]"
0.010848647800175804,2,"[4.458360363966315, -4.557663347977351, -0.9429952492392597, 0.2935215532079769, -3.1415926530672262, -3.1415926500463134, -4.074980071539519, -1.3884313447722105]"
0.020264543167434312,2,"[-2.9301684512276065, -2.2598531875098913, -4.029914047876851, -4.482603372880713, -4.960916369922757e-12, 2.0368062475176688e-10, 0.006029766506375361, -1.3518635154430427]"
0.024084704379719435,2,"[-0.7220203148424996, 1.1621982186612823, 2.427701777508362, -2.4886886093090745, -3.1415926546259065, -3.1415926500275266, 1.3232505225038846, 2.313722796661347]"
0.002749976597388626,3,"[1.9559636652130532, -0.09092557696556165, 2.097417351659619, -0.27802025285689447, 0.293007248355663, -0.25074454005273206, 7.985802544833111e-10, 4.628274720553056e-9, 3.1415926492163577, -1.538833764901732, 0.010989034613777716, 1.737297425129251]"
0.002749976597389736,3,"[1.9559637042364069, -0.09092552243543298, 2.097417331046527, -0.27802025072562153, 0.29300723970241516, -0.2507445210194517, 1.4972926224597973e-9, 1.1079132399474282e-9, -3.141592654229089, -1.006162674425606, 2.018298613028727, -1.7155506205909323]"
0.002749976597389292,3,"[1.9559634761048934, 0.09092583856574538, 2.097417414141965, -0.27802010709932024, -0.29300730016808735, -0.2507444675107802, 1.1487350833227767e-8, 3.1415926452311598, 9.394829352096033e-9, 2.0350177184193794, -2.0387023060279863, -2.42642017177659]"
0.002749976597388182,3,"[1.9559636942402179, -0.09092555483285887, 2.0974173506594838, -0.2780202359144914, 0.2930072408884386, -0.2507445083979621, -1.8380891383221974e-10, 3.0636075388033816e-10, -3.1415926532973826, -1.5690907273227463, -0.501981526680544, -1.952726070418926]"
0.021555785133216765,3,"[-0.626022105880432, -0.09896165133420216, -0.018475728128027728, -2.50277469722106, -2.616523736821946, 0.03849179958325044, -1.6112399458278388, 0.32934178758221955, 1.7218050008221042, 2.9139665760899054, 2.6211888189583794, -0.15005152973546523]"
0.0020566261645755812,4,"[1.1074096434150518, 1.6668073048185916, 0.026161167637631214, -0.1938605041360499, -1.8752748363655944, -1.573969466472664, -0.46103929440345776, -0.4015830668905452, -1.4041126931229322, -0.4589348727350903, -1.5989464140041758, -0.7394354786090753, -2.8003497782239886, 2.6077864151143957, 0.7496125401657412, 1.810093711427166]"
6.661338147750939e-16,4,"[0.33004807625296795, 3.6448759267665287, -3.9541893543257625, -0.5347562845531914, -1.7639365931584048, -1.9947586528476573, 1.3824441270695007, 1.6551296394176087, 3.141592642216262, -6.283185153645633, -3.141592628008801, -6.283185157588725, -3.671596419862777, 0.7919303372425825, 0.2724055589774158, -4.750825541139586]"
6.661338147750939e-16,4,"[-0.7655843094928527, 1.065737022072684, -1.2047874560151366, 0.4256078321311155, -1.2274713900698173, -0.841122925224933, 0.22223818406636647, 1.5126411487622269, 2.653225896361143, 2.1097600449821483, 3.7524285588827313, 1.6663420843235839, 0.9466852397278546, -3.296370751426642, -2.6396159382140985, -0.14568728297725048]"
0.0,4,"[-0.2702416491768453, -0.7107261774366127, 0.3868409105457008, -0.25013685690680537, 1.9462477701192287, -2.308366988044458, 0.6274050642018724, -0.5218972719695916, 4.328260375548334, -1.5431448703504442, 1.5937901380689394, -2.1925545239965483, -3.0681612687761453, 3.09309296691284, 2.6601431914327978, 0.9840565909530901]"
4.440892098500626e-16,4,"[-0.6380334593050097, -0.9762353723156219, -0.6312236860072709, 0.46515556942744907, -1.7330195001060222, -0.7859529585238647, -1.0771652815146613, 1.8803512020928141, 3.6106869177423615, -1.7511018090439254, -0.5189981647821444, 1.1155840736979348, 1.6397816206153024, -0.9697408312002918, -1.3220630773083066, 3.0886150482238497]"
