fidelity,coefficients
0.0021163685534891785,"[0.3175583487319406, -1.0469128547885838, 0.43996219916515933, 0.13613747707891058, -0.2919966043273198, 3.9949203998317038, -1.7960361951530868, -0.07564389769261019, -3.509402112165317, -2.1915608554609523, 0.8762555709374155, -0.6431906137596248, -0.3914623184913717, -0.11959044982718163, 0.047248405811371415, 0.3763768763934787, -1.2261006478192977, -2.0278554289307356, -1.8091893756134887, -0.35878656351405164, 1.9047414583786653, 4.254044921733187, 0.9378763602038441, 0.3542246410147837, -0.12448080852862442, 0.2955500572811401, -2.796021824916519, -2.3344373139278582, 0.5006996906685013, -3.36377677068494, 2.7838883273520585, -3.234187698055692, 2.3201294709289275, 3.1698558125186627, 2.60084611197045]"
0.010000314254707154,"[0.6711091980303922, 0.1333758007889859, 0.47681698192759436, -0.4956550582591629, 0.8413138581128536, -1.9086606747588104, -4.337855661077161, 3.90225382501645, 1.3083309983496432, 1.4098113426166827, -0.7366354116337824, 4.527046162102634, -2.8231661393289014, -0.6965081174367401, -2.591980521237285, -0.9661386475433531, -2.7868905674932947, 2.0409638291438643, -3.1482592346362073, -0.9077642363006082, 0.7703259991167102, -1.8446061375448297, -1.0626096589305303, 0.9046963523885446, 0.8446985134310488, 1.8585377150061138, 1.0430760084271764, 1.2716717207901422, 3.3118422820941413, -0.23476138585400894, 1.8134902231020078, -5.684891677581291, 0.7813640986799076, 1.002368441062118, -1.8538661708600435]"
0.0005673247788953173,"[0.15873343329166809, 0.2820518352265277, 0.6998838499003238, 0.3586220609705038, 0.10674978800541118, 2.0081675933908474, -3.485981981121477, -0.05996081860349365, 0.9049813641642448, -1.035614736778303, -0.14486445183843294, 0.2954733107563904, 3.4201730839768874, 0.06807696184678785, -3.602568179256661, -0.2164561448953267, 2.418572645175263, 1.0680724564945017, 1.9560801891598536, -1.6359402945018229, -1.717855596786331, -0.41163752063243114, -0.5029597205071586, 1.430923834637364, -0.7889411929920668, -0.2643494024451439, 2.663401375313407, -2.220888109564907, 0.5296418301321908, 1.9515863347787663, -0.3357069883734198, -0.7554183783297248, -4.414504326083578, 1.8018108739239456, -1.8999585914386168]"
0.0026785500452677358,"[0.0318664465064716, -0.5524047669662255, -0.22599762823122752, -0.5802144896741979, 0.20549560070408865, 0.8082617340358911, 1.0898356699198077, -1.1314142859655, -1.60355705403656, -0.009685261592734295, -2.800705358398573, 2.2791952388447947, -1.9183820271269048, -1.9958529535667076, 0.19421776735869214, 0.9872448611523938, 0.48958521991614506, -2.3476778777712575, -0.34030937291898367, -0.02550162745330631, 2.7891570609230505, -1.0748092960050182, -1.0463859578216521, 2.354798247987902, -2.067324922991903, -1.8777221848492271, 0.17769003803881536, 0.9509977497793216, 0.3102429528210193, -0.6396570695165407, -0.3123058503031201, -2.569103390639599, -2.7511046508921253, -0.7881734741079047, -0.9680722321573442]"
0.0018289047917723344,"[-0.2463281002724002, 0.47097371324920717, 0.174621522592167, -0.1931858353978759, -1.0596184990578934, -1.5460671517108067, -0.2753345872643497, -2.721264694500888, -2.1869891240998105, 0.23008614654983364, 0.9618815201650563, 3.9501741695382564, -1.202975575421871, -1.235287017228689, -0.7262034614164387, -0.9941369759433383, 2.1572784534825917, -1.924667091872854, 3.678826617378551, -1.0512854021116882, 0.751280307545828, 2.2020728851576195, 1.9364712031286477, 3.4209726207683877, -1.1869136364246817, -3.199217427396925, -1.0378642945043888, -0.8544257664000907, -4.340416630549787, 1.4824348217722063, 1.5477311920004044, 1.6511023256626516, -4.627901453694168, -4.232064175326928, 0.06116704261202755]"
0.005187178003137061,"[-0.874738385136349, 0.04130056435680264, 0.9806066847317759, -0.13489952720245438, 0.2507505754904177, -3.3971581835435147, 2.6277960265514047, -2.4794218913207398, 1.3313602866162515, 1.4879625393723, 1.934226020151813, 0.9180904725842172, 3.9534973714649446, -0.3523355488555521, 3.8100432181655517, -5.351189815623938, -2.0881714417658133, 2.4857683982968655, -3.611850348057129, 1.1335586026126385, 3.2276671233031657, -3.0076598591950563, 2.9900915364790643, -0.011722211405020425, -1.0713202914975817, 2.668785512386194, 2.5236895312318577, -0.7497436499186793, -0.5401195139213384, -2.0348352084998966, 3.053079799911003, -1.0900961202746664, -1.0157186668155658, 1.830374476581786, 2.2359050106455873]"
0.0015871205092897744,"[0.1997084720654397, 0.1607605671744212, -0.17454138186769727, 0.20359086410727828, 0.007012218013298577, -3.4172558662746773, 3.8242868427351446, 0.17324940866494115, -0.10441467660661886, -0.5315783702042041, -2.699764600563419, 3.9614782049279196, -4.036733737261321, -3.262350474119203, 3.102221691698309, 0.022016676871158727, 1.2860615469280867, -0.6279872825274774, -1.2798121723689118, 1.8639732776460824, 1.7903625319552725, 0.03643715144100702, 5.155836030873729, -3.0351910379177856, 2.8105644548010087, -0.596376721434045, -0.7264479784315063, 0.8842181967608036, 0.06716313109470703, 4.693020346852948, -0.001962126413418913, 0.40441166696572883, -2.5411182326178268, -1.521583477589122, -2.840193022568342]"
0.048706877614924315,"[-0.943830850174063, 0.2771733861449203, -0.05166556116725484, -0.4969510990150501, -1.289341745707891, -0.35766351883363, -3.026346062593511, 3.1637524893373445, -2.0424757804596645, 1.0148129246549424, -0.6560137338920189, -0.3750834121436793, -1.5552598659240453, 3.330549764100374, -1.0502176781775783, 3.2209911918623417, 2.948838455530562, -0.7023824678154463, -1.1215791108872928, -0.8522839411234776, 3.223971225200118, -1.6967163760981312, 0.9268870328923589, -2.584420090650533, 0.8445401897475835, 2.7276725950645226, -1.798306417186598, -0.6348857322357857, -2.107344579913699, 1.2968526838746313, -0.2495374160710363, 0.602920310131244, 1.656089485395619, -1.3234823258691084, 1.0036404168533521]"
0.00046541376113984345,"[-0.17110227303330935, -0.5621505991613226, 0.2054201594327931, -0.1731889135918607, 0.2721471376009973, 0.011025275995208483, -3.6701244124776276, 2.2209291463147185, -0.5713171227431373, 1.7644646567739501, 2.1083455476016293, -2.420128248043726, 3.584409329840028, 0.7208922860638959, 1.2474591774410906, 2.281023734023484, -0.275327840376779, -0.41887989259960945, 0.14748431613324978, 0.20824317521807253, 0.7999439158725041, 1.5836138420888366, 1.0606900187850343, 0.5596051320366016, 1.7962505359851508, 1.0097417620736349, -2.7703315241782493, 1.7534011262096623, -3.728445488170965, -3.9761631541207136, 1.5311997955210257, 1.3054917456252793, 1.4891261153554267, -2.4554767845030394, -0.4955041727415369]"
0.00823817796054438,"[1.529273678401491, 1.221830739320692, -1.0666203736349764, 0.2452400635672883, -0.28710633818570175, -2.4010897475795328, -3.9394569562847934, 3.7738926557476242, -1.0941195860416784, 4.688709394565384, 2.2474932040215614, 4.788948455238145, 0.012785445319210678, -0.8635444284519286, -1.969543714196755, -4.871490453289724, -3.831442360405137, 3.1785249001087674, -3.032310798202952, -1.5783617197812616, -1.1265220801279752, 0.2899015358658847, 1.2734434083828916, 3.2152584974448652, -1.7755184031499267, -3.5085314009433537, -2.7705171298366635, -0.7976613205333926, 0.3345891723930014, -1.465381932625946, -0.18443429335562275, 2.5975645152505744, 1.8032002910997158, 2.2359342461735445, 1.8356103685379022]"
0.00013021524325618206,"[-0.3046399017463252, -1.02941853895005, -0.6175446399380051, -0.14029105938926978, 0.3039221702043733, -1.6892246515614389, 0.8073546925993725, -2.4331504740692025, 1.0240678922358397, 0.7412585317677681, -2.247897074505127, 3.428983010045232, 2.4342943016168577, 1.8159815261214354, 1.3673406898609155, 1.146115594725905, -3.397758329226337, -6.534772949571528, -5.230114320856268, -0.03202165717486365, 0.8909812625610867, 2.659380383674463, -0.7967536898781453, 4.449118896132482, 0.6056183527150865, -0.1049645951173527, -4.201069973372121, -2.234701404685619, -0.6081249322070605, 1.4314247823640467, 1.1268439540294706, -0.31974006375938685, -0.9195073625537763, -2.168644593641993, 1.0577760913950254]"
0.002188401144632368,"[-2.1126962851156335, -0.12353460433074277, 0.8404368039414448, -3.4722568539414222, 1.0690709683831041, 1.5574519454947624, 1.3859422962696801, 4.192043403722248, -4.381875885502539, -2.6081404438804827, 2.690429652740478, 0.40514619139817604, -1.705829871010399, -0.34944206236675246, -0.20528245378388282, 0.8443042448893703, -1.1367119805439017, 3.203211355190298, -0.9828248424045885, 3.6611406957936548, 2.801413612702008, -3.966797463881081, 1.076875718075178, 0.2060644939419091, -0.13986139807038733, -3.3949998442067093, -0.2202631960695982, -2.3157473496597745, -3.0841355648937507, -3.784501621558104, -1.9541106578549001, 2.1185916805532754, 0.6126055343429936, 3.1323962229679414, -0.8688814967315345]"
0.0014626715106785815,"[-1.254012067152166, 0.21272711324710275, -0.23829396809756115, 0.3110922807518895, 0.1661100761817616, 0.34184309180117467, 0.19074971893900045, 0.009323646549197363, -0.15540974000574279, 0.1994285913198522, 0.07150949562653897, 1.9783772083932456, 2.03320298551082, -2.7774112992329716, 2.870188622744806, -1.077397271488389, -2.735418997138067, -3.172695564684037, -2.465807049324236, 1.956911898207307, -4.38975719184224, 0.6382252359607742, 5.5431005592985025, 3.043603250728813, 3.4670876410616875, -0.26112326007077646, -0.02293739686145767, -0.02810245439968338, -6.895737882586513, 2.9315186453791275, -3.4471888636859203, 2.034317626731161, 0.7321966716841022, 2.632977415038947, 1.6226428131007318]"
0.00017392664920823364,"[0.07218976630593299, -0.07487473150472061, -0.3482820889674797, -0.10004623946755592, 0.1490863877531639, 2.4012602126158327, 0.6405274556946347, -2.772864139854948, 2.2041762883243856, 1.0106930320327243, -3.301078397187227, 3.502521761009163, -0.8069334530424058, -0.46295721060150774, -4.507189478369095, 0.3764286158967281, 3.6187651365261106, -2.1735454320819687, -3.4939006171655946, -0.2900299911067412, -1.0115382142774112, 3.2519658680626664, -3.520243823038764, -0.5656251373888131, 1.1709215069910017, 1.1382355390124623, -3.0258167285362845, 1.7933867090007845, -1.188158788867983, -2.1614478957476337, -2.917554127502002, 0.2511253283802672, -6.396115200594979, -1.521136586326635, 5.339817367409571]"
0.014896370756752875,"[-0.08686417239199751, -0.6915038444743249, -0.5214314825061015, -0.27780843960303536, 0.3108712660199265, 5.467470451848535, 6.156798241082881, 2.2633544513579062, -1.3484511440613034, 0.38682746231146764, -7.222178740068555, 0.5968850238272843, -0.16579060230191997, 0.5728140488430759, -1.2365771280576427, -1.273260465719214, 5.281068785562099, 0.7169340427448389, -4.160051992923584, 1.079887859555972, 1.43401964316145, 0.9526401807138103, 3.1615489085747117, 1.7842444628788185, 0.751580578085279, -0.7809758323283872, 0.5956400620846884, 3.9806012858973356, 3.452169298064833, 0.11589627250983722, 0.05674076600800783, -3.5667775250592064, -3.2191947272825763, -1.4716955575523956, -0.08059739472576818]"
5.8626282759877135e-5,"[0.11645880274751477, -0.12706433489679275, 0.08652529955346837, -0.1287743731376264, 0.114192265932631, -0.9462166041349749, -0.9157865833597754, 2.0798346542431676, 2.083314656654919, -3.1306210611527443, 3.074564403470241, 0.31900387506113026, 0.39524290566874265, -3.104791584105234, 2.8049310844647453, 0.8599225985514669, 0.43992596709578263, 1.7445883904352861, 1.8233337483223333, -0.8175058376036531, -1.817192799137721, 0.6297114357792701, -0.3822897734929596, 0.11287748275242318, 0.13632418996211548, 3.2961731560823266, -3.3480892574245424, 0.9144802191625605, 0.47310979426238453, -0.815544015165856, -0.8148442164229268, 1.9659105474266843, 1.9579032710135733, -3.1975120252419726, -3.316827072887024]"
0.9912796257193762,"[0.48158333580262147, -0.5039012715586709, 0.4391814537742959, -0.044997462519120845, 0.5373279924228155, 1.1983045125851652, -0.5350339625128505, -1.4665771297781238, 1.4630723813339495, -0.3381041838897008, -2.0847010690006536, 3.0060452598326597, 0.9056475370680563, 2.8165295158162857, -0.6341184517419933, -1.7120055088261377, -2.726990428961779, 2.366553343998139, 0.302382119389051, 2.247421844185384, -2.6686497731336387, -1.6477022901790506, 2.317098017901708, -1.3005973477598471, 3.100422896865184, -3.1128295390123575, 1.841261279087673, -1.1241619724532577, 1.7610898135665096, 0.653535637806598, 2.1139245392298305, -1.6408488316551655, -0.29267572404552405, -1.3472358276018177, 1.8746473947332523]"
0.015806206065034023,"[-0.5129121000008012, -0.1368530772902547, 0.09468129619596179, -0.5081866621057346, 0.4834809099147707, -1.6321792877737438, 3.5322600502270927, 1.8403471460517116, 0.5177030398012847, 1.4059747870573587, -3.2931340302041763, -2.684935749924407, -0.29787803442759536, 1.6125079483694633, 1.0759142294757407, -0.012085744412897156, 0.14760254604403394, -4.223831294829202, 3.356473528396195, -2.3092212985673455, 0.9225429578959163, 1.709729396253292, 0.7930783083192691, 3.7764193072119574, 3.3524208598475544, -3.770950422433879, 0.7353769883068416, -0.11719445669666338, 2.3692814074199604, 1.5127307039616724, 0.9821744217944308, 2.0751778935616843, -4.091752194450827, 0.6953687004220876, -0.3853306778041881]"
0.0029004541648322,"[-0.06340826111419368, 0.7571690781147782, 0.17698723340087755, 0.7333351311009912, -1.478297037718261, 2.2354124612531123, -0.5188477737515328, -1.4908370887451239, 1.0425012074911926, 1.0497215776135609, 0.4017106170923307, -3.991573526890218, 1.1656913266876412, -1.089877317318426, -1.804870381637395, -1.578142431709224, 0.886398389867066, 0.6748910366218903, -2.920308038197717, 2.9829536655961757, 4.632616436087458, -0.27485601481924776, -0.5690155914946281, 0.2633302001409814, -0.815673676495781, -5.3258886390233835, -0.5927011148572258, 0.5847851231723861, 0.19311004988343067, -2.7478006324864492, -4.290438482992894, 2.654260040177253, 1.3649890968721052, 2.7767979975177957, -2.356982007084092]"
0.01231845717543667,"[2.6251063324127912, -8.41594640260004, 1.6690326603916525, 2.7668755152511992, -8.56239574360615, 3.3660670553053973, -0.41758105758557784, 0.11601616581202721, 0.7401680042027431, 2.0839262759071904, -1.3841043002177655, -2.030602422756647, 3.719251071428326, 0.5335227794125167, 0.7721791918550017, -2.0630483340945363, 0.12160607985743006, -0.15141589300456795, -3.541882094962857, 0.3237363765085297, -2.860610179253555, 4.930646465052104, 1.6629569734958656, -2.3400328856187693, -0.14619225171505293, 3.3349707202334997, -0.7941807378786588, -2.316104610731866, 1.3721777166092552, -2.027401552563692, -0.23473644123622645, 0.2667846339686923, 2.1034554706007396, 1.9448452792976563, -1.065784750328762]"
0.00040867244354847454,"[-2.082558616045735, -0.0031117024968000625, 0.20988803043616697, -0.21942122157393568, 0.18862452635791085, 0.3884173515266123, 0.6878931766086349, 0.44988881779179246, 0.4860647291037416, 0.46489362600658074, 0.3910722970381568, -1.0101127128148963, -3.6290003370636854, 3.5695202790439367, 0.5586096758802109, 0.6995803579621559, 0.05235771998876263, 1.4109443209895154, 2.0393545642265796, -1.275644414191778, -1.3634851130897372, 0.3806184817117661, -0.5901159496639657, -1.8526787810576995, -1.215601718614807, 1.4983598956406545, 1.6732995599143305, 0.2945889009657457, -0.675369710196713, 1.1316728176907018, 1.9400556614294922, -0.22365110095468008, -0.47743003217938124, 1.5201479689502893, 0.2992653973289606]"
0.0015480748203418049,"[0.20526666530254625, 0.6221589697421954, 0.41253537796257006, -0.29551682020946235, 0.2557375449614803, -1.8540760971462198, 1.780635758141857, 2.3406419946115937, -0.09267976282880884, 0.6183956795708182, -1.1865652068879289, 0.8252906563696256, 1.6787092409161497, -1.7206466225377324, 4.925883960857098, 0.08582229084877857, -4.258356271194425, -0.1307062414179655, -0.7831858762091103, 5.000113184371867, -6.2559444749380715, -0.8874337319513704, -1.3769008759738774, 2.6102990811123545, 3.3592229068365054, -2.4676141787495656, -2.7606819590354994, -2.548857309606649, -2.3954813795439636, -6.7692484924210845, -5.050475248426198, 1.814937293505919, -1.392092951085039, 0.3230837787953664, 5.465974277814347]"
0.0013426385788857242,"[0.5195503337062815, -0.2712517734651163, 0.22385637580684523, -0.8182548917527739, -0.12181323074319672, -2.6143383505775852, -1.9880839415552878, -1.8157329910321536, -1.5537409528598152, -1.2986028717618876, -0.38706637515158454, -2.7627643910269764, -1.3781559686560272, -3.8371794739611405, 2.9122273722366763, -1.2974346050668923, -0.414358822465877, -1.8448616527929638, -0.7728469252125797, 1.620017899868838, 2.1532579788902284, 0.7809548347884528, 0.7758192419384673, 1.787612436718439, 2.4684404476321005, 2.6876836300642686, -4.014919933236131, -4.3512245968264525, 2.546136621677077, -2.7152563914219656, -3.1442911515857426, 1.2747064827392436, 1.884467764481369, -1.978087062080741, -2.2729315445940803]"
0.0005645238689370169,"[0.3819469186966153, 0.7236788738759443, 0.128879634055032, 0.517230473663101, -0.20527562942701366, -1.0240307250090832, 2.7346382452137554, 0.11855888571352764, 3.081680360418042, -0.7411509904888076, -5.272168050131031, -2.8292994512480125, -0.6033472058122534, -3.315468765347222, 1.2669570969155974, 1.7478448621221476, 7.31103790826287, -1.4277363753383416, 0.3391487667821216, 0.8793637754337308, -0.925125915757624, -0.46427955165736695, 2.5232694985861226, 1.0500201959703142, 2.2083497419597684, 2.504910251859106, 0.4973202423146362, 0.33766461920868096, 1.7420513508463087, -0.1506778289973915, 0.1573229150335737, -2.136876843682828, 3.689143214397676, -2.7422630601252855, -3.1562532043246248]"
0.0017143452796165581,"[0.7948688682001007, 0.0279262580219865, 0.6195276089850701, 0.19724430496107578, -0.2555448059961152, 0.8024626882274788, 1.4109255505257883, 2.2366204123995774, -2.3452462428912395, -1.112172003355396, -0.5672088408979896, 1.585716620404745, -2.5701387601871755, -0.8624834335806819, -2.9393145240956535, -1.238394602073708, -0.04528639080884371, 0.8850842093131996, -3.5206794398848698, 3.5756280447455286, 0.3983432032471542, -4.79951785047928, 0.7851552532265395, 2.2070004022981746, 0.1292765253523471, 0.9280618120134958, 0.29372503992323845, 1.8387535136258157, -0.5897280711087549, -2.200002161362871, 2.997060404779665, 1.7978140735835273, 1.2439869021716625, -1.5984036347899673, -0.15983525874502358]"
0.016278413135545566,"[0.9211333115446922, 0.06277154984700953, 0.49105917096467183, 0.01661303042832991, -0.9390533444649818, -0.2940021303779684, -0.15262698961496135, 0.23063762064010704, 2.6191485785461146, -2.4275038735136425, 2.209253417067998, -0.6601679861555018, 1.6476237879323583, 2.5517245967409785, 3.3279421736862083, -0.119517571190378, 3.928124375372645, 0.12135705518421704, 4.501446479144184, 2.406255736754489, -0.6420695609531702, -1.7067376676169743, -3.3545265058158695, 0.14956951583300762, -3.07514718549062, -1.702671292617031, -0.8736530518122856, -0.055249448416675374, -1.9212704569481458, -0.21074680165375298, -0.5765745896565528, -2.982063641794252, 1.8249986099641573, 1.740640259156824, 0.5853540392177009]"
0.0027343781601256723,"[0.2381585013257754, -0.20879059661142324, -0.8644470364920002, -0.6981584494234184, -0.19241680880577697, 1.332340887322761, 2.3950478311025276, -2.299402791714606, -1.885503839220745, -0.9140625874123913, -2.1941525724616056, 0.25117471952033377, -2.0471981080207136, -3.239758844763786, 0.2917268225681648, 2.2808497950010738, 2.254143501512426, -0.6460265550378093, 1.1323599699619888, 1.2282508327184327, 0.046575316510387516, 0.463872675668837, 2.481865032479097, -3.345346384215855, 1.3745114365820374, -0.6129348360738739, 0.3946206709776097, -1.108180665986475, -0.48537998426265233, -3.41019598933332, 0.14677306307614144, 0.7026467210712716, 3.6392761554195614, -0.7538997075632498, 0.6873378972770635]"
0.021888979471683556,"[-0.7545143672963894, 0.967274836065126, 1.498194089824617, 1.0989344825236584, 0.6636504728049799, -4.0658018637211395, 2.6746608072999782, 3.39842300784262, -2.346472574792446, -2.426861418355851, -2.1065415362001234, -1.5658603945308378, -2.4046531885055082, -4.445632632156747, -1.5917162808562029, 0.27072905129777464, -1.9283418815877351, -0.4954457928165462, 0.2715804346066986, 3.0532076514559643, -0.16872539970625403, -2.0382453632522286, -2.8994296704811324, -1.729253778910042, -0.22615752417381785, -3.8925651196483004, 1.31615626560143, -2.1455150350823398, -0.2092233308778109, -1.3392207001081016, -2.197853826229528, -1.5151495901809178, 1.83231732810211, 3.9685024989607167, -3.0142489621101607]"
0.038922505162313215,"[-0.8688862944116383, -0.6467356660731478, 1.1859092268929656, 0.5695895540273134, 0.1864278645973529, 2.34662984855314, -1.3348868736104595, -3.310480486394272, 1.359470464211199, -3.0533070205224395, -1.0542440400613342, -5.389887655210351, -1.5462695751370599, 0.92149386469244, 2.9157193587443313, 0.5545748980865534, -1.2778840834484957, 2.650139264776422, -3.807368566768418, -3.7353631421376385, 1.9575153470454216, 1.3152835252163444, 2.638276305127395, -2.805106214854438, -1.7970787758648674, 2.4294205377370486, 2.634717266970358, -0.3174480465924862, -0.18678633211517012, 1.3500658381972634, -0.8705351200419857, 0.4946960389353539, 2.4490150226697085, 1.850318970248775, -1.3627190374066018]"
