fidelity, N_blocks, coefficients
0.011234560231684787, 5
0.020845869826628838, 5
0.00482240081308527, 5
0.008672558739395209, 5
0.9793877907541565, 5
0.0016724530030841622, 5
0.012213621934328622, 5
0.5555555555555559, 5
0.00211681068967684, 5
0.014290596280105206, 5
0.03658234234565949, 5
0.0045563828349375335, 5
0.001208333049337651, 5
0.004901056674461168, 5
0.0018339207368440746, 5
0.02705095700348603, 5
0.00527466807373822, 5
0.03196255222666211, 5
0.0032168252656159524, 5
0.015245094024340489, 5
4.703349e-12, 6, [0.49389606949598136, 0.2148054555802314, -0.307751269591827, 0.43250168741212347, 0.06370018675705401, -0.4372007603910656, -3.902523567523398, 1.1031060626864424, 1.961710585320007, -0.17142600492246582, -0.09692360918397626, -1.0519389737870992, 0.24621722552955078, 2.4190014812275438, 0.10422057107491384, -0.35744060394549876, 0.5502069602747429, 1.1223225064122195, 4.159539259314701, -0.8033123412424453, -2.8039954310193753, -1.6631978113008885, 1.8072401044635897, -4.249659167236968, 0.22050877500846083, 0.25637763215818704, 1.9906489064776591, -0.8809677945259785, 0.4255432199135849, 0.960743728386076, 0.6428846011203897, 0.6032856169409875, 0.26026110525443225, -2.0610579190766956, -1.135519730736308, 3.8978053676784112, -1.6130567983903898, -1.2398904504685269, -3.2015140995278815, 0.14803704616960797, -1.127873462290775, -0.6065619248277984]
