fidelity,blocks,coefficients
0.015550940057334817,1,"[-0.8146579193772842, -1.813701040324031, -2.0579293747303122, 3.2361480992560128, 4.090074865701432, -2.7493999354238916, -1.9685791549982916]"
0.00019527125559049008,1,"[0.05461705124449702, 4.737424983404752, -1.4395108505808631, -0.9855165541418686, -0.7147267095375613, -1.5841812773738613, -1.5526758157725493]"
0.007276030836305014,1,"[-0.39816272145649867, -3.6980737766661522, -3.419817119329862, 2.1691035494123674, -3.162292308196759, 3.0052512952558037, 2.081147929471562]"
0.013901722596681099,1,"[10.35207908853464, -1.391843791468097, -1.4959111170384056, -1.7647090949313053, -2.180050244055155, 5.4475158588044446, -2.6741745288394014]"
0.00019527125559137826,1,"[0.054617050781419596, -4.31394709722884, 2.0754876824239337, 2.529481979092574, 2.8002718252548986, 1.9308172564138453, 1.962322717718155]"
4.440892098500626e-16,2,"[-1.3988305396632204, -0.48616619213722434, 3.802334308302459, -2.8576548420645813, 3.1332473705293578, -3.579710045654407, 3.197072207205562, -1.4746725963146985, 2.8952722875377845, -2.6974421416743923, 3.1509887116826394, 2.852095198579449, -0.171325654109925, -2.28817098349839]"
0.0,2,"[1.046940430333633, -0.287361129699347, -0.6661295109836932, -0.8101479436373658, -1.6531085347719754, -1.2057820468770948, -1.2419361756658591, -0.21756573245820282, 0.659088454387771, 2.323148059542616, -1.6381162170233712, -0.2112826085337373, -0.8645452022014019, -1.0970426609154866]"
2.220446049250313e-16,2,"[-1.7407073100169836, -0.14797365076408303, 5.632792845646181, 0.15611753664057706, 0.18228466060810522, 1.0707853739131135, 0.2903647354332581, -0.8519892303225842, -3.354930598472778, 4.079162874504402, -0.5423876704344175, -0.6746234578064119, -1.4340244583501667, -1.1777400700735141]"
-4.440892098500626e-16,2,"[-2.534198986760129, -0.8760890922437968, 1.6060981066082631, -4.091768398243222, -0.039105685304677715, 1.8138734340963774, 0.03672700952810728, 2.2749739023440463, 2.7554131380698386, 3.11994942263078, 2.2507038905949335, -2.444577183453428, -2.328916598650623, 3.0415500539165294]"
6.661338147750939e-16,2,"[-0.02494208062843273, -0.2884509447022872, 0.04444559183314271, 0.5606256377291361, 1.2699728799321197, 2.701488685430614, -4.959512334073754, 1.317012309160121, -3.8297821180793186, 1.3488648381986748, -4.574731543357266, 1.4986513159665795, 1.0591153773406135, 1.0354882392353315]"
