fidelity,blocks,coefficients
0.3949364306556692,1,"[70.69935796181375, -2.3049679301575665, -2.3049679287918794, 0.8366247231651357, 3.9782173811831, -2.3049679294051293, 0.8366247252342248]"
0.49920797115466586,1,"[1.077095402620617, 1.837864066375604, -1.3037285872053535, 1.8378640664870787, -4.4453212406687115, 1.8378640663133836, -1.303728587305457]"
0.49920797115466586,1,"[1.0770954025538255, -0.504113402934945, -3.645706056703882, -0.504113402950527, -0.5041134035782927, -0.5041134023792667, 2.6374792497580755]"
0.4986698353143836,1,"[-1.244244985314457, -2.2473251465863826, -5.38891779923049, 0.8942675100444751, -2.2473251480745207, 4.035860161230119, 0.8942675068334583]"
0.6154486697639705,1,"[3.3544203697437016, -0.9303227072652505, 2.2112699462630157, 2.2112699462869756, 2.211269946213727, -0.9303227073479454, 2.211269946185141]"
0.01572656640088821,2,"[-1.838601517043004, -1.3751294987120173, 0.3351667259490393, -5.43769824750722, 2.9583310833513967, -0.25080359153776216, 2.602170253388313, 2.0134501002700507, 2.2837105858114852, -0.6433902921590092, 0.011581569630120532, 0.007316627655841223, 1.9191889377206734, 0.16301001429636214]"
-8.881784197001252e-16,2,"[1.2426536783050022, 3.515127162032655, -2.3083843111881217, 3.9364502742307472, -4.258863630416734, -0.684853651345011, -3.6427935523237567, 1.163774910558725, 1.1253641881751026, 2.8171655371168907, -1.3859117249768687, 0.599572851468821, -0.6588433976923462, -3.3260976291171653]"
-6.661338147750939e-15,2,"[-7.4792655309500695, 3.702029237678583, 3.002699007054222, 0.1279866348029371, 0.7231107402901978, 1.3117329394999302, 2.7958593122749975, -1.4810326982232451, -0.9656137803762057, 0.6887091756114249, -0.8597392941128513, 0.30117075256062237, -0.3770082129219538, -1.892061921530741]"
0.000293009112432574,2,"[-1.3251840056410367, -1.7894626564876321, 1.5278671201413998, -1.5165785098657512, -1.0323025700210153, 1.2399416059645547, 0.11693038174995536, 1.2649403689577883, 0.9700034662895849, 0.7766218079986807, 1.3104498727828102, -0.720056433349597, 1.4791698002281695, 2.5779341980917163]"
-4.440892098500626e-16,2,"[-0.9317847335328342, 1.052657227648056, -1.487827431238066, 2.0939298533932047, -0.7993280171315147, 4.9764728949389605, -4.174305418203634, 0.3250888301252568, -0.8183611684130484, -2.6601638500433813, -1.878144351249482, 0.10570973640420869, 0.3385272215090032, 1.4500393770926137]"
