fidelity,blocks,coefficients
0.003168088343223463,1,"[0.401660379141001, -0.28274651261966, 5.973814834112999, -0.40101824205157577, -6.417663750156879]"
0.00710801186927279,1,"[1.6457273748935404, 1.2145250714350988, 1.4027541151330687, 1.243556008183275, 1.3075596992221243]"
0.003168088343223685,1,"[-0.4016603804286557, -0.9776387700996442, -0.9510148144801235, -0.8593670460968817, -1.1259068374003585]"
0.007150156027948662,1,"[-2.989076786034193, -5.486150078400353, -11.77574307409436, 7.251610613941838, 13.397502928155172]"
0.003168088343223241,1,"[0.40166037984546565, 1.774787008961589, 1.7481630507704016, 1.656515281364215, -4.36013022927766]"
0.003168088343223685,1,"[-0.40166037914179326, -2.545775580012799, 3.7640336855630294, -2.427503852417457, 3.5891416570185632]"
0.003168088343223463,1,"[0.40166037933617255, 3.2780826779338135, 3.251458719722642, -3.1233743590974807, -2.8568345622956364]"
0.003168088343223463,1,"[-0.4016603796856143, -0.7854137355919929, -0.7587897773153168, -0.6671420079425854, -0.933681804461231]"
0.003168088343223685,1,"[0.40166035073585377, -1.0865810892070402, -1.1132050468351153, -1.204852838848715, -0.938313031903688]"
0.003168088343223907,1,"[-0.40166037961559115, -0.3308398780728187, -0.3042159198377555, -0.21256815034156404, -0.47910794697794784]"
0.0006784365784336943,2,"[0.5013751317888021, 4.6382917593602535, -1.1264934801937545, 5.412380521000758, 4.951265931846297, -7.1722631771274425, 1.0848188261880263, 0.7704582264512498, 1.2135797102642807, 0.9883452767907588]"
0.0005325569792588025,2,"[0.7276059983975685, 0.480619527133233, 1.3521901032296524, 1.3987965478570585, 1.640540716389647, 1.5640151807769147, -4.389304639546487, -4.497627713944091, 1.5474495638959234, 1.8221934961552404]"
0.0011060504689403006,2,"[-2.577188887488891, -0.5007936369235568, -0.8729487702006049, -1.3961986993927622, -0.9195194093486242, -1.4409095022770186, 1.1358237929738342, 0.6644919523007903, -5.086569342828738, 0.44658661290799834]"
0.0005325569792588025,2,"[0.7276061209085896, 0.4806195023765637, 3.9582082330663497, 4.004814624861432, -2.0366266528463646, -2.1131520713484595, -1.6691057633851762, -1.7774287953514245, -2.0155366820296683, 4.542392447058203]"
0.0005325569792590246,2,"[0.7276059477361744, 0.4806196021078907, 0.684484217861362, 0.7310906569446106, -5.310350451158116, 0.896309220770404, -0.030881614359068173, -0.1392046834718205, -0.37731277153753795, -0.10256874497494328]"
0.0006371914065990136,2,"[53.10982800605626, -55.59606824335955, 13.068443810842021, -5.829995708333869, -12.212937597040742, 6.706605942608041, 9.678239314874112, -2.844238327682151, -9.039056192543919, 9.486864636005455]"
3.724224717782665e-5,2,"[-0.32621128866789745, 0.3262113049530774, 2.736278760119133, -3.5486338541544975, -3.517803645614377, 2.582833440907435, 2.3310654078218143, -3.950392589794864, -3.981222812329831, 2.484510731453857]"
0.0005325569792581364,2,"[0.7276059876314878, 0.4806195067536034, 2.3539333812923693, 2.4005398007532652, 2.642283909139308, -3.717426889491181, -4.371699984535463, 1.803162274790863, 1.565054274659505, 1.8397981905961294]"
0.0005325569792581364,2,"[0.48061947879150513, 0.7276060118053652, -4.400822373699149, 1.7740399051563205, 1.5359319238866815, 1.8106758222535233, 2.9845411467806557, 3.0311475742958436, 3.2728916549861897, -3.0868191359928137]"
0.0005325569792583584,2,"[0.48061950053183916, 0.7276059974591345, 3.3353546159037686, -3.056153736576502, 2.988923583873233, -3.019517815655537, -1.9190288081744487, -1.8724223935930815, -1.630678296573257, -1.707203778247306]"
0.00014402492414955503,3,"[0.5929688151513072, -0.05913482335957835, 0.6269428542940002, -4.5007289411525955, 0.6355530844713305, -1.4667640447855583, 4.926997880135571, 2.4696235097859143, 2.464984678427723, -3.7329787115480086, -3.5884754904635536, 2.4137955165075784, -2.846372246786043, -0.7947946903210628, -0.6855800126831261]"
2.0964097124931413e-10,3,"[0.02267639842288336, -0.023062971095894565, 0.023342500480014187, 1.7258258974760972, 1.8030284311326084, 1.7935864682124407, -3.095816549236548, 1.2134700061709072, 1.2123655978840902, 1.208929382598896, -1.5464713187692385, -2.8235483221117157, 3.3835446463784637, -2.896967000110095, -1.5149662125557934]"
