fidelity,blocks,coefficients
0.014337769222447339,1,"[0.038515021406968414, 2.3565070191467406e-11, 3.1415926535733334, 1.4621388191675524]"
0.01433776922244756,1,"[0.03851502351378603, 2.2031714132929661e-10, -3.1415926583545843, 0.7815927252998216]"
0.01433776922244756,1,"[0.03851502127831322, -2.8208308978944845e-10, 3.141592652859073, 0.5471929438219333]"
0.014337769222447339,1,"[0.03851502142650359, 1.0738668571722928e-12, 3.141592653595523, -1.1540978654960865]"
0.014337769222447783,1,"[0.03851501936221449, 6.138405370438966e-9, 3.1415926551321323, -1.072676004748676]"
0.034307422019176914,2,"[1.5771989459543356, 0.4290766143879296, -6.753391455918539, 2.9842906648926366, 3.1415926362188573, -3.1415926601636883, -2.539370149636293, -4.535759162604007]"
0.014337769222446894,2,"[-7.444675969031616e-10, 0.03851501964587839, -6.8394890068700986e-9, -3.22992339980394e-9, 0.8545051996718227, 0.8545052003451307, 2.894508790858715, 0.24708389032664635]"
0.01398236653049345,2,"[0.7134315062156567, -0.6619678122610392, 0.9023740168907572, -0.9035120095388531, -3.141592652606825, 3.141592655111871, 1.3294812683816, -1.748455093650509]"
0.013982366530493673,2,"[-0.7134314622396898, -0.6619677679069036, 0.9023740545603269, 0.9035120547369597, -1.7160881386272537e-9, 3.7675677660274314e-9, -2.730073803012835, 0.49613051756960386]"
0.013982366530493673,2,"[-0.7134314295565196, -0.6619677337724562, -0.9023743103341398, -0.9035123034011847, -1.717450797711764e-8, 1.015153781310598e-8, -0.6033084027291755, 2.3306193821660384]"
0.012529747086558962,3,"[0.728704407344394, -0.23280290645819704, -0.8814139438157848, -0.4576769087307935, -0.35079414299832684, 0.11462733461762413, 3.1415926536437095, -6.32734384589271e-9, 4.101519031730385e-9, 1.3257266696159795, -0.35369824803811767, -1.8148575218257372]"
0.011534992012570133,3,"[3.1433428219037776, -2.624098510841477, 0.6786774258858486, -14.632890708317692, 17.924436404858422, -3.1078999920469856, 3.1415926551131355, 3.1415926584433307, -3.141592653971728, -4.881992787975152, -2.6845114623275212, 4.226668346747965]"
0.011024706261208661,3,"[0.8438457639689522, 0.8422435011625059, 0.0617586059892613, 1.4529168614494863, 1.4538667063254334, 0.022233610771924945, -1.5497532605488815, 0.13997289655491488, 1.548740668657496, -0.14021520024508238, -1.0554181762403447, -3.283458431813977]"
0.013732287171656421,3,"[0.059537976508473645, -0.1848005903135696, -0.054609544691947245, 1.0871040513326224, -2.163819064602332, -1.0777473530419028, 8.05388976316131e-9, -3.141592658663554, 1.0020092616740441e-8, -0.10211372525013242, 1.1847246728556182, -1.1146658042927786]"
0.012529747086558962,3,"[0.7287043283064786, 0.23280305776476823, -0.8814140145320448, -0.45767687644134275, 0.3507940331117709, 0.11462741128014382, 3.141592672270195, -3.1415926794459827, 3.1415926767971967, 2.0111702851210556, 0.25215195036286986, -0.5429376328089839]"
0.011525411253893836,4,"[0.6308568587434505, 0.520028222280339, 0.8988424197475094, -0.9056348645058965, -0.4902333281605365, -0.9006033912552351, -0.29923829791003326, -0.12040870313623249, 3.1415926474731015, -3.713009349185965e-8, -5.74935936750994e-10, -3.1415926145609743, -2.4597804804476477, 0.42979157713193056, 2.38890971568757, -1.026821716677451]"
0.011796356966188526,4,"[0.4459523113179871, -0.44528172462325105, -1.5680596635860886, 0.7736415818136055, 0.5571983001440414, 0.41209895805651753, -0.14143295251920368, -0.018413683843330076, 3.141592669690211, -3.336450502796676e-8, -5.848026085578745e-9, -3.1415926765929787, 2.200094067931389, 3.3047182816165384, -0.40091182189013497, 2.388916646873968]"
0.007172575174692164,4,"[-1.1622762061295022, 1.2610284479912162, 0.5435319546955727, -0.31250390434913267, -1.570435868186997, 1.3868765387929074, 1.5327545809404584, -1.5467554679827842, -1.9699064294904085, -2.819853537662614, 1.6760365853453787, 2.597317617499832, 1.5536482329672665, -3.8106663213036955, -0.12884572106326178, 3.58133472434668]"
0.010044738627290384,4,"[0.559691429933401, -0.3533361343806289, -3.3499081349354736, 2.6283012816821776, 0.6583893377634618, 0.09972127976151528, -2.569929231764894, 1.8927172649983997, -3.141592660231842, -3.9033965382692274e-9, -7.686766995307037e-10, -3.141592647506577, -0.523878334579369, 1.4584037839265838, -2.6700354595879836, 1.6296554995526065]"
