fidelity,blocks,coefficients
0.2409966079734972,1,"[-0.2662957698771273, 2.9833843592139173, -3.2998009498561185, -0.15820829609173945, 2.983384357655506, -3.2998009498429397, -3.2998009497168312, 2.9833843564024125]"
0.4897959183673469,1,"[-1.183031506052828, -0.04575534982437948, -0.04575534746289452, -0.045755346266915645, -0.04575534579503333, -0.045755345199933156, -0.04575534347038445, -0.04575534248641836]"
0.48979591836734704,1,"[3.758304163737492, -0.7931731409690906, -0.7931731425085125, -0.7931731425675643, -0.7931731423118513, -0.7931731433719396, -0.7931731426053656, -0.7931731424061494]"
0.2409966079734973,1,"[-0.26629577018752865, 3.5497329369897774, 3.5497329304391516, 0.40814027774146433, 3.5497329359774206, -2.7334523804634223, -2.7334523625993326, 3.549732936667351]"
0.30360805159683313,1,"[0.21521406899281742, 1.5646671173060143, 1.5646671171676239, 1.564667117295327, -1.5769255367186108, 1.5646671173672417, 1.5646671171787232, 1.5646671172251314]"
0.07897012915034529,1,"[6.40130288388631, 1.039063761398982, 1.0390637435698868, 1.0390637302898669, 1.039063741515476, 1.0390637325143437, 1.0390637464960488, -2.102528913064263]"
0.30360805159683235,1,"[0.21521406918516306, 1.5095810155915093, 1.5095810158566, 1.5095810155306433, -1.6320116398525317, 1.5095810156919893, 1.509581014909198, 1.5095810151597662]"
0.4897959183673466,1,"[-3.863381756450614, 1.5270597642675947, 1.527059758790368, 1.527059763906622, 1.5270597479162022, 1.5270597575609355, 1.5270597592923834, 1.5270597533924992]"
0.3036080515968326,1,"[0.21521406918524455, -0.7817259647772195, -0.7817259660874166, -0.7817259665385923, 2.3598666881324513, -0.7817259640909097, -0.7817259651286357, -0.781725964061222]"
0.4897959183673467,1,"[-1.6751639794603166, 1.1297776965838149, 1.129777696845829, 1.1297776966674902, 1.1297776961673298, 1.1297776971444569, 1.1297776968413844, 1.1297776962664978]"
0.2943396576179761,2,"[-0.8365821153192146, 0.21714081939172494, -0.16118920676439086, 0.2423410399127297, -0.3831199554364134, -0.09575543408350294, -0.41110478224115127, -0.612772538864362, -1.0577711251275503, 2.066232514699632, 2.2929876887767526, 2.7356758468506324, -1.5542916242192857, -3.4677010965384754, 2.4820950702536635, 2.2670849133759456]"
0.16987687263659557,2,"[-0.15297027118202314, 10.051588459038166, -0.5965321753956752, -0.596532141297098, 2.5450605207531094, -3.7381248166803753, -0.5965321309553043, 5.686653190879032, 2.5450604626794644, -0.2069135985596859, -0.20691362527011822, -0.20691361065915184, 2.9346790861197594, -0.20691360824904045, -0.2069136489911101, 2.934679089625344]"
0.29433965761797554,2,"[0.2171408187185171, -0.8365821237945914, 1.312918101300929, 1.5396731749238577, 1.9823613762690484, 3.9755792516437958, -4.221015572283106, 1.7287805906048554, 1.5137704436981658, 3.5793817022664474, 3.9829119034514253, -2.925734344085242, -2.638369798951113, -2.953719162597244, 3.127798386988065, -3.600385520699575]"
0.2152864288128773,2,"[1.2502534916689698, -0.2551786433391454, -3.1374295298888915, 2.8846202416393965, 2.9105772955582716, 2.676032692938341, 2.9051323851724913, -3.2881072585830595, 0.9691534664714244, 1.3490629525653324, 1.239483473439903, 0.1411341253778082, 1.146098120264079, 1.2039833453104636, 1.498071299272022, -4.957850309893001]"
0.21528642881287674,2,"[-0.2551786470987341, 1.2502534913023207, 1.2863909716326716, 1.176811493087864, 0.07846217124408313, 1.0834261646970138, 1.141311365457367, 1.4353993280819333, 1.2626630129953027, -3.2344698762648876, 2.787579910861802, 2.8135369465989393, 2.578992355678194, -3.4750932536846246, 2.898037690966305, 0.8721131093409664]"
0.28567962804765756,2,"[0.38305275368327263, 0.7305667487217223, -0.5506071290281905, -0.5506070872966162, -0.5506071141700274, -0.5506071279758769, -0.5506071454416597, -3.692199752341551, 2.5909855670363418, -2.9360735171980648, -2.9360735354859817, 3.347111757996821, -2.936073543247625, 0.2055191162635351, 0.20551907583128584, 0.20551909666322207]"
0.11068781983606579,2,"[-0.06494691542124459, -0.3643123341284045, -1.3442475557219282, -1.3442475744804707, 1.7973450877365784, -4.485840215660299, 1.7973450974160226, 1.7973450890288898, 1.7973450894084488, 4.1752006089917595, -2.1079846991618956, -2.1079846962489475, 1.0336079579775426, -5.249577371410906, 1.033607963123628, 1.0336079717989053]"
0.21988682475271382,2,"[-0.009247125027856963, -1.2553152191114827, -3.0637848448748013, 3.2194004676540873, 0.07780780132925838, 0.07780779146929669, 3.219400446555343, -3.063784851580035, -3.0637848367568163, -2.5548976977780264, -2.554897688018842, 3.728287609232832, 3.7282876045207334, -2.5548976837850748, 3.728287645135703, 0.5866949813357739]"
0.3098277822595128,2,"[-369.14319635589334, -410.21099380842463, -206.62151329209274, 101.25456677936292, -228.6126618725955, 189.21916099750734, 220.63508760485578, -112.37373367316277, 38.422713660980286, -217.24606384863785, -198.396507953209, -261.22836099895517, 222.57690770620414, -53.88324585731828, 323.10787257002164, 184.87779582545045]"
0.2409966079734972,2,"[-0.2662957701218575, 2.890503055943563, -2.492775326297927, -2.4927753283648646, 0.64881733787576, -2.492775324040019, 3.7904099816360834, 3.790409984642745, 3.7904099811583247, -0.6410168744204588, -0.6410168808820164, -0.6410168755454277, -0.6410168709077135, -0.6410168772353777, -0.6410168788418473, -0.6410168714544543]"
0.012973375109496366,3,"[0.21215989225230478, -0.08511766784401158, 0.2121599043722528, -2.295125930828171, -2.288722702794978, -2.345270717531701, -4.758098690081014, 2.5413183358416584, 2.4291374260895506, 2.4336855425218165, -2.3184963845060227, -2.3046132114312883, -2.5516943850503857, -0.5667547855161222, 0.9377821745728896, -5.501298954405681, 0.7877689796757181, -0.029434973246066698, -0.023031464421090726, -0.0795794288819143, -2.4924074279246256, -1.4761757845911674, -1.5883562492311472, -1.583808653457711]"
0.006671250760026948,3,"[-0.19584367298374294, -0.5680219103312291, -0.1958436726857931, -3.1976820263211323, -0.12137713515995939, -2.2265156651392872, -1.1301245963870457, 1.8422601016947533, -1.2737812687658794, 1.8714383204610616, 6.228717718470678, -0.13492403633499356, 0.8136923760947266, 2.7259295209585828, -3.956138838499018, 2.369192203087968, -3.90583300378624, -0.8562571445348643, 2.2200479062616965, 0.11490942244445583, 1.2113004643745875, -2.0995001154767756, 1.0676443807677416, -2.0703221821229163]"
0.012973375109496144,3,"[0.21215989710437336, 0.5094374566131676, 0.21215989662757528, -3.3547552808663057, -0.2067602120733213, -3.4049007792882433, 3.6070491291501563, 1.4816881627125482, -1.7720850822715402, 1.3740550904420248, -1.5543981477582498, -1.5405149703054053, 4.49558919636211, 0.19734356633945463, -4.581304755992509, 1.5459847548709982, -4.731317947020952, 3.841026679161555, 0.7058383263364661, -2.4923023990719684, -1.7635377921761073, 2.3942865242167417, -0.8594869159349556, 2.2866539637534733]"
0.09113108893464028,3,"[0.3932273737206609, 0.058323523451946066, -0.36933558316502496, -0.6597389083453445, -0.39631078916322005, 0.1460936010080772, -1.8472480315566164, -2.032860313522319, -2.255830069471705, -2.456742848348659, -2.9401976027359553, -3.45618902274698, 1.3496632251927219, 1.1789498671387184, 3.485815615157726, -2.4471334453485762, -2.3836493693758514, -1.2067793313402921, -0.9905692782870901, -0.8152349376703613, 0.32377575536946807, 0.15940751081045493, 0.029137912632511306, -0.21265383240408423]"
0.00667125076002828,3,"[-0.19584366703646539, -0.5680218977609947, -0.195843666932707, 3.226653504833057, 0.019772531183181813, -2.0853659216395424, -0.9889749197449186, 1.9834097966538387, -1.132630692342328, 2.0125904426308896, -0.8395493365638194, -7.203191154243253, 0.028610520635384988, 1.940847770101238, 1.541964695313788, 1.5841104203556962, 1.5922704956053568, 2.6390761375739014, -0.5678035013867893, 3.610243258095675, -1.5765510266751128, 1.3958336922373593, -1.720207943357889, 1.4250092112058794]"
0.05079288245564739,3,"[-0.4947201046191489, 0.003372153521560155, -0.494720098373766, -1.6121520145738681, -1.385635758979049, 3.943080940500901, 2.6730065019661104, -0.26425508553756444, -0.30561747180972654, -0.336561902295906, 2.3255022405827077, 2.683653620706641, 0.4911977489435763, -0.7335957447157144, -0.020977287069134827, -0.1995019700510853, -0.24774564059582152, 1.4638509401352786, 1.6903671438357197, 0.7358985424776241, -0.5341760776824359, -3.4714374135942263, 2.7703853714853346, -3.5437437620529617]"
0.17165512910822767,3,"[1.9511979970891158, 1.2193556440497872, -0.210447492614855, 3.7042221748814286, -2.657444609791908, 4.062353991062706, -2.507240404417855, -3.016993537092304, -2.0917088809146533, -2.46371789797324, 0.5380944968004349, 0.6999197071645997, 0.8805404102589363, 0.9733449674290412, 0.7085105628599393, 0.4599470479190401, 2.468913053370193, 0.23241348742121082, 0.25816449965489613, 1.6275593053551378, 0.4183735490925841, 0.3816436366771578, 0.09018002415975047, 0.22326572670361688]"
0.006671250760026726,3,"[-0.1958436780994237, -0.5680219323400303, -0.19584367824370577, -1.6164013500195429, 1.5904789426790265, 3.6956174648673015, -3.683959001760926, -0.3731584086397707, -3.5403024952423827, -0.4023364914013958, -4.768896558085969, 1.5947451739328904, 0.6461288543623512, -1.2661082233839336, -0.8672251052127061, -0.9093708437143772, -0.9175309019893364, 1.1686496291637483, -1.9076552777963118, 0.1974832001912563, -0.898907967516164, -3.8712926245008368, 5.5279335713769795, -3.90047071340066]"
0.006668166597860958,3,"[-0.19090720024504945, 0.17664131565523006, -0.2008279109729889, 1.6375030018029366, 1.764319784426283, 0.6981211574738633, -3.5563846322968393, -3.3624344892286584, 2.842471643979124, 3.0236239348717815, 0.31314618070899647, -5.891363632640181, -0.5547334121317657, -2.4660526863464423, 4.216455395138373, -2.107112381315474, 4.161036950131915, -3.167793874831873, 3.120515429222686, 2.1129210583889493, -2.111778460294374, -1.966300354510727, 4.346319337516052, -2.126468358172952]"
0.05331999075109972,3,"[-0.2992780312475916, 1.249627407794604, -0.2992780295226645, -0.8197794027885255, -0.9666218686321065, 0.368234498877362, -0.8137122063160374, -0.8639669315369295, 2.3326498699539218, -3.9588082053233298, 2.683604188387481, -3.1937244874291766, -3.2810523226542188, -3.369183769076416, 3.1245150550661216, 3.047309418786106, -1.790224581641743, -2.4317522157803184, -2.5785953113483604, -1.2437389010661688, -2.4256854227709743, 3.807244843708501, 0.7206769224056427, 0.712401828898774]"
0.07794014796401272,4,"[-0.6173656600988688, 0.6961402736667692, -0.7542806426195134, -0.5803326109209795, -2.4802898012636962, 0.4830318007373457, 3.5341048693418458, -2.4625326136137993, 0.7769529705797138, 0.7130858594442951, 0.6760066373628247, 0.287805597162302, 3.006886498296194, -3.2072654876369895, 3.0211924547184332, -3.2696363799027863, -3.2058489255415865, 2.990378632295484, 1.766479352733944, 4.920387403291995, 3.7864174421068295, -2.775858925267231, -2.55987023660573, -2.490105400984687, 3.7810851267056576, -0.8135611154699998, -0.8632830827371315, -2.9493575681741304, -2.61074115728077, 0.23886535813890594, 0.2267643249863027, 0.2332857130955426]"
