fidelity,blocks,coefficients
0.04601068856461288,1,"[-1.1920171022963386, -1.722596958314788, -1.8845097956305898, 4.156536228203728, -1.6770431460627973]"
0.05348985231975156,1,"[1.591058375719695, 1.1001873131156374, 1.3468229108361467, 1.214974440405403, 1.5064102311863128]"
0.013841802194846764,1,"[-0.34959239113271606, -0.7455385794605803, -0.8144329667321335, -0.959093359160205, -1.3948625616319692]"
0.04996622668928308,1,"[-1.7903754228572395, -3.9067693284024236, 2.1665580471165993, 2.5652182822615233, 2.5622133877091535]"
0.053489852319751785,1,"[1.5910583666926637, 1.5837187070353755, 1.830354287952362, 1.6985058052379192, -4.2932436878090074]"
0.02167232935514929,1,"[0.05972978918149506, -2.311034164706458, 3.9688603317255184, -2.822441817479899, 3.5445115605646733]"
0.02167232935514951,1,"[0.05972978814530025, 3.51451028316705, 3.5112194729060384, -3.280082675258746, -3.196314604560628]"
0.046010688564612656,1,"[-1.1920170966029617, -0.6561540468589566, -0.8180668783953922, -1.0602061655547612, -0.6106002346170829]"
0.021672329355148845,1,"[0.05972979905147369, -0.8501534975113131, -0.8534442910441007, -1.3615611522000186, -1.2777930656006964]"
0.013841802194846986,1,"[-0.349592391599718, -0.09873968666379296, -0.16763407359939095, -0.3122944661007741, -0.7480636685225173]"
0.001383297458376176,2,"[0.04552737876173011, 0.29487041993828417, 0.9146977913062735, 0.9038048937162512, 0.26024345239030383, -0.013856512770609893, -3.860952609745226, 2.4198630683717712, 2.4928216329160957, 3.0054697853044354]"
0.0005309950023275611,2,"[-0.2973147175140998, 0.13534952909503237, 0.058445987925740565, 0.07196307120664915, -0.052122268800082645, 5.877255682236699, -2.855016066159954, -2.8339053699186447, 3.1071144554591483, -2.9354818600272083]"
0.0031289083016626806,2,"[-2.414865514974644, -0.2932347806942203, 0.35110125556586935, -5.686617811210591, 0.09059402386599298, 0.6153461166755834, -0.6709567247215594, -0.2832883884402142, -0.8791867556121493, -1.00623513032902]"
0.001383297458376176,2,"[0.29487040245508045, 0.045527360600115384, 3.932039651125514, 3.9296700290253077, -2.280556745352524, -1.76790859080046, -1.4022406306009745, -1.4131335310931386, -2.0566949396245477, 3.9523903830762412]"
0.000530995002326673,2,"[-0.2973146690717484, 0.13534949025591406, 0.9615363701027491, 0.9750533810689829, -5.432217261115598, 0.49716067532746355, -0.06738953434334907, -0.04627877035479552, -0.3884442425846227, -0.147855226943565]"
0.0005309950023273391,2,"[-0.29731464829039134, 0.1353494664102441, 3.7149785245110727, -2.554689771318576, -2.678775087582953, 3.250602805318746, 1.9155547548974994, 1.936665525188279, 1.5945000508842102, 1.8350890937078757]"
0.0012307239491811117,2,"[3.73478162344199, -2.4346343750682733, 2.7585110944711015, -3.1741551619190087, -3.7032573133367874, 2.3715760812728357, 2.3311236829840087, -3.7841777265259013, -4.221135704551155, 2.558150484276362]"
0.000530995002326673,2,"[0.13534949248078515, -0.2973146673527007, 2.585731458524265, 2.606842203379709, 2.2646767322825476, -3.777919568870385, -4.362953541620498, 1.9337487994931817, 1.809663466101473, 1.455856087728948]"
0.0005309950023275611,2,"[0.13534947855562834, -0.297314660067988, -2.8665387821411312, 3.437757280958014, 3.0955918073998183, -2.947004487167494, 1.6907971207092887, 1.7043141409639124, 1.5802288131334012, 1.2264214390322494]"
0.0005309950023277832,2,"[0.1353494919791391, -0.2973146685508873, 3.298846722964487, -2.9632278100871177, 2.9777920255031796, -3.0648042589863165, -1.6419765348816306, -1.628459530630283, -1.7525448690202774, -2.106352241259591]"
4.812241083396174e-8,3,"[0.032794799330146986, -0.027289979665958433, 0.03279374660253539, -3.5825531473040986, 2.7006545477549255, -3.6985529909642394, 4.175608952167371, 0.3187660462388005, 0.3192259167083337, 0.05424869715519777, -3.078836104939888, 3.894146036882887, -2.388623514234671, -2.50465234210872, -0.9136585320155203]"
2.1729373855805534e-10,3,"[0.12429268916934362, 0.003117086341755658, 0.12429266546891483, 4.580595189305541, -1.7024259695348218, -1.716431572462175, 1.06488566146001, 0.5637943058352554, 0.5640464125817028, 6.278401939724237, -5.317948556953898, -3.2222325329751067, 3.0611175921865827, -3.236073413082218, -0.45475537395799115]"
4.38158578308645e-8,3,"[-0.02919659421884655, 0.031305409524860627, -0.02860119660940107, -0.14185828004576181, -0.2941273428476641, -0.4107990402962806, 4.2525845672110725, 0.5072265451860591, 0.5061139831520611, 0.28950039183578086, -2.787088877317372, -1.7079563179153938, -1.5537654651767572, -1.6714051732319675, 2.9819091159686444]"
4.812240150808833e-8,3,"[0.032793721349305166, -0.02729053898110609, 0.03279379132900907, 1.488873404784472, 1.4890538936023014, 1.373027308108467, -3.3192994836179732, -1.2740631607247468, -1.2736038943663088, 4.7446101395626155, 1.6117736566237122, -3.5763951470729176, -3.5761369327612, 2.591021087263219, 4.181878478427336]"
4.2391671950525733e-8,3,"[-0.028929245273292, 0.03125340874257537, -0.028929854402536, 1.2128094319669787, 1.2131160233773362, 1.0960517341670564, -6.799158122424264, 6.087562536653475, -6.478408724579442, -6.695467169475684, 2.7691914265667132, -7.4922553125738, 5.074229479735857, 4.957166347124903, -2.9380333535879246]"
