fidelity,blocks,coefficients
1.7462195682771409e-6,3,"[1.3023636180275333, 1.3045577967507231, 1.3032888241893854, -0.04910054352046008, 1.6215981651854898, 1.8732773937975618, 3.196786412042846, -1.745175329810612, 1.5087382625449088, 0.8144637362655857, 2.0676658911954884, 0.2933991695438962, 1.614538737787435, 3.9960285265690803, -2.750697001101974, -2.036394532987396, -1.4885001994840619, -0.17801865871735478, 2.0045227035914377, -2.3574844003379996, 0.49071135759989776, -1.7527815546536254, -3.3086314660061134, 1.7389392030189152, 4.202327934535335, 3.47484130967901, -0.06401750355715069]"
-1.3322676295501878e-15,3,"[2.222389784065326, -2.3738093028923766, 0.41209235840336067, -1.7689940858635036, -1.9952218252498424, -1.8554796149534833, 2.9724423117788428, -2.7153102920610834, 2.158814119426884, 2.4579367424464245, -1.1285415571962125, -1.381931429205839, -1.6932917985090497, -0.61006791482264, 1.5831458342365567, 2.2091062251184135, 4.03465153303448, 1.4566140919568302, -1.7525958379612678, 1.8691123597167392, -0.3323976809930629, 2.0863330570602043, -0.46260787255629293, 0.5224058766246089, -0.06487444405766438, 0.059714035825421195, -3.075589838534547]"
-4.440892098500626e-16,3,"[0.7505613482676008, -0.9797930667661318, 0.38170413946750764, -2.0391519128164517, -1.8223308016538664, -0.8471115002852831, -2.2634543917282515, -0.6850545141876183, 0.3092139289090362, 1.3887662745526954, 3.889055097524627, -1.2759706197199538, 4.612566143044749, 0.3025173506624057, 0.04589509711808696, -2.122262329263321, -0.8960571578880632, -2.49799729850491, -0.6672916665351336, 1.190578466337324, 0.11910317445445716, 1.99533631504205, 1.0289591474392334, 1.7146960277450787, -2.684672750459454, 0.8642155942240999, 1.8016643386959519]"
1.687538997430238e-14,3,"[0.34557670700773735, -0.6665007852104279, -0.6023139878572679, -3.5549459720264185, 1.4205248824233676, 3.114920780815055, -2.985269168387393, 3.7728627470978546, -3.823531779914001, 1.964971755351029, 1.5406736768096625, 0.8245186108910358, -2.8100671136116087, 0.767656499227313, -2.6285961512113185, 1.799809956074921, -3.1993495081931624, 0.09410521157463589, -2.004025466366659, 0.8068670192396854, -1.8881116811029925, 1.2462601970181173, 2.239005194725831, 0.29818542459496533, -0.8690489007215275, 2.8540607137405973, -3.2397398745585417]"
8.881784197001252e-16,3,"[-0.7257968759327053, 0.43395991049284505, -0.18065892586245352, 2.96994776957257, -2.932850718778722, 1.0263647229466033, -2.5418697755327986, 1.997611063053335, 1.345568498442637, -1.4226315177850195, 2.6572720031778876, 3.1162282460200488, -3.64868965185281, -2.187465557346408, 1.490247850679939, 2.4491004152174805, -0.2856252556972785, -2.600456085232781, -1.2168523905549857, 0.05758273390923976, 2.3815752643113117, 0.5112686796172142, -2.1001979702058042, 1.2057204590868889, -2.441983753322798, -2.317748104308052, 1.8646652378645197]"
0.0,4,"[-0.42565100276042417, -0.3060425970284601, 0.10335455976611706, 0.05831215937305439, 2.3890969393942187, -2.615426756048139, -2.263533175829978, 0.6714268273044918, -2.9313940484731877, 1.3639062955295678, 0.8215450638189968, -2.0997731328132163, 1.8503043574554587, 0.3388262289921055, -0.059889299289245954, -0.7830737509203353, 1.8947030748448297, -1.9883643419057966, 1.272218852935922, -1.526863031620769, 0.19569794595228118, -2.4501010753827837, -1.9336965184329786, 0.6787493763190373, -1.7458076700819367, -2.8151100133825313, 2.0671375372038434, 0.28810657280901886, -2.529209287938346, 0.386580849290741, -2.4613728156996024, 2.407763586620954, -1.5894736687847637, -1.5044589070634804, -3.005051943116131, -0.8544326300697506]"
-8.881784197001252e-16,4,"[0.13027427248864015, 0.139011909283782, 0.1085077719282778, 0.2890528231555547, 2.881574134572294, -2.7248047093423153, -1.0191395974625992, -3.2318345629946115, 2.058686681099266, 1.329533860962721, -2.143083840597221, -1.5044375238832446, 1.428408477809156, 0.0007550489631868831, -1.2038030494164547, -3.156767025484872, -3.3816185713340676, 0.5924118195357685, 2.619244265938119, 0.1562922102552772, 2.1530558396187502, 2.648744439663331, 4.010445320852478, -0.5162950756598494, 1.0784000878449755, 1.1724335437156235, -0.5800490306364067, 0.787557112356696, -2.8018142195511233, -2.4794347986436085, 3.598210565513241, -2.116628229788968, 3.716367965118572, -2.3271121415292675, -2.5099633879206165, -1.3893063858464545]"
-4.440892098500626e-16,4,"[0.9113395094057077, -0.9207271556640066, -1.9301815898540893, 0.12444395569486427, -2.2329206560891404, 1.4216673299462073, 2.654234958417946, -3.482577533165839, 1.8823591484437354, -1.011639458247913, -1.077441159209208, 0.5974709932964339, 0.15826083365112875, 3.2083764594487696, -1.0698287761605008, -1.0326685978612697, -2.8982194635696947, -2.1883082451224474, -1.583532176980222, -2.0119900276149294, 1.8808732414478844, 1.5910026222892517, -0.022116140179078637, -2.406105163076516, 0.9279770775316617, 1.1723951465971192, -1.521693022242875, -2.346686872393952, -0.9370036821744464, -2.6209682307546873, -1.6475066193171835, 0.578926286324795, -0.09643900727914101, -0.6220475890157122, -1.0769168916193386, 1.2926566072894503]"
-8.881784197001252e-16,4,"[-0.46857474923266135, -0.2924626464829134, -0.1251885676101902, -0.8658478176078461, 1.2182970095580739, 3.0944502973174175, 0.4274278767637853, -1.978695213497453, -2.5802921145339655, -1.1995635098791477, 0.0423052593308992, -1.4242546411007444, -2.2284285951538947, 0.9471854500776395, -2.216968585555954, -3.168030035909244, -0.22916912866001982, 2.207915870356922, -2.6114085045455453, 1.5565464504610131, 2.5865601323096965, 2.7188940371952697, 0.5402960460017003, -1.7649686477292492, 2.4836443289926815, 2.1652354564707132, -2.8291617686787083, -0.12418262706334537, -3.290633933554384, -2.323596394925864, -1.3691753168791716, -2.101306640311163, 4.4816685415572755, -0.6626834581237445, 2.1494976702596555, 2.030803890130315]"
0.0,4,"[-0.5791471343537944, -0.07834239835580095, -0.0515005940627809, -1.0131512344005553, 1.4531527035675682, -1.806524126745168, -3.133170895793913, 0.05081219284085496, -3.8575076526474557, -3.0070817425307137, -2.589180926244765, 1.4369022369519204, 0.5758506990421823, 1.7121669732899445, 2.8050307109511023, 1.7659414349195595, 1.7608665842128755, -1.8438625865763076, -0.8643650905453626, 2.2484484677503547, -0.15281747696511647, -1.363371433638548, -0.1578283124319118, -1.336857627784099, 0.09502691033584364, 0.9662829731713268, -2.5174977579715163, 0.6176215843425601, -0.8353822226317131, -0.7129729148833761, -3.1577041427025683, 1.390667184550561, -0.028625007989935138, 2.42302689697461, -0.34016955880641886, 2.269707130882918]"
0.0,5,"[-0.47570497002447054, -0.5242037734397419, -0.8042438376055626, -1.6380183821426622, -1.1522720849668238, -2.4017191588298217, -1.447672015281567, 1.2041681768852441, -0.9911357032298895, 0.04951534672658457, 2.7469584342358138, 2.8599674356519875, -3.1164766054118678, 2.5172693257806396, -2.057839010948326, -1.0679722585445683, 1.3086320173234463, -2.1473480123378814, 0.022684648252684406, -0.31448022419073024, 0.7504746036432857, -1.2980997693699814, 2.5932839432739314, -1.1385638829584206, 1.8819933718167674, 0.25239088788924285, -1.853832946555827, -0.7294397564788069, 2.2069736864364633, -2.391809845213816, 2.2450857737014984, -1.192821990567374, -0.7122819494840466, -1.044522552603807, -3.602892749024004, 2.466282638336311, -0.10667616348463368, 0.27535847252126183, -2.0151878428643903, -1.4250270858406993, 1.549583665465358, 3.3311687833738475, 2.250326373885929, 2.9664482047361886, -0.15603420248636105]"
-4.440892098500626e-16,5,"[0.4135388965452391, 0.19508125658664482, 1.6942989258286487, 0.4949167752522206, -0.43240539704158143, -0.11190442703236972, -1.561058364690657, 3.0410377801881867, -0.20051519411304808, 1.239331009980684, 1.7762378550126117, 0.42138610412883665, 0.05748300752748559, -1.0794847609220735, -2.069187027396414, -0.5249795102825018, -2.798352175371135, -1.9701264692543776, 2.6154687460000052, -1.6169236656720818, 1.308310330603218, -0.451030996443597, 2.7665869366741718, -2.0130222808480114, -1.768272106043465, 1.99763762887075, -1.4962792819013548, 1.4801466485339219, -1.0440042902462785, 2.1682225646859092, 0.9110758723144068, -3.1874031653526513, -1.93479346649193, -1.3384004567363335, -1.0932050821509975, -1.7477413178994032, 2.252275396819293, 1.506496452813021, 0.6723635160189774, 1.149297806826869, -2.9448738859863806, 0.9951361408060758, -1.4645900626866428, 1.523029114358116, -1.7549371463829617]"
-4.440892098500626e-16,5,"[0.07534717403942227, -0.4783281884573585, 0.15432901323453066, 0.5428590367820969, 0.5008611548201339, -0.46796115216163947, -3.370413033174034, 2.5468983402457464, -2.8052845876536425, 1.4434239541501415, -2.894068737621615, -0.6303322729080206, -2.2246925961722748, -1.7827855374957924, -1.4667303223068342, -0.9121417617433151, 1.0136992367138205, 3.0746641868884472, -2.012788711843964, -0.12337289838746683, -1.361014583646265, -1.0998573340493625, 2.3728496648732036, -2.0495462776705216, -2.0237758143026294, -2.326761132693548, 2.9074862902614114, 1.7878794900844421, -0.4020797965886237, 2.051720949321219, -2.433313459775717, 2.1332468857701894, 2.8825539233428286, 2.155554665667755, -2.5764138534001035, -1.140636983010775, -2.5509329173344857, -0.6856073815921906, -2.602694138661008, 2.974894142929229, 1.9487560685244367, 2.849328691038689, 0.08753413892902293, 0.7319589465828303, 1.3272619019121432]"
-4.440892098500626e-16,5,"[0.11223625351546714, -0.9650733824467677, -0.8213290943670171, 0.3945620246146208, 1.1720383498379168, 1.582147208235105, -0.3080398496366997, -2.432488989726066, 2.1387544658084736, 2.1328687587185544, 0.6855197758604542, 1.4879188920085267, -1.0666997175129385, 1.3326346927763102, -1.077679950097475, 1.0243886942417224, 0.720016386866286, -0.6832628115049864, 0.5789801133113586, -2.751063719772168, 2.909342244647336, -2.361593635767772, -1.351597472842837, -2.3676988313366, 0.4958579354671182, 0.2543817690533241, -0.09100343824602508, -3.1721779964852646, -0.11179885783652944, 3.563751743996405, 2.8715399975944242, 0.5809186971041613, -0.45739561708188153, -2.203956453988217, 0.473536423067935, -2.8935069223662477, 1.6093350364110255, -1.6667912938450478, -0.21167059345866765, -1.9127502740616131, 2.929413274574792, 0.7682794893437628, -0.8078711405306868, -2.8062893258889954, -0.9065400336396386]"
-4.440892098500626e-16,5,"[0.27280768405891936, 0.5544889213311489, 0.9813493876402793, -0.2033529580338447, -0.7522524698206721, -0.5532724522007252, 1.4689600975905912, -1.291938393894773, -2.825978406155965, -3.1890258622662704, -1.681473670463669, -0.2953966124212308, 0.45447964712694383, -2.329225115327407, 0.4778709158261626, 1.8888511169189306, -1.2016535834263813, -0.40706421298886314, -2.34497924942425, 2.4403879394519983, -0.7487697785025887, -0.00032094682035900676, -0.37627846028229983, -1.7398596735982528, 3.1287048510288664, -0.9575655817212357, 0.15235528757406963, 0.02426456388797085, -1.2868138279911647, 0.36068046867423526, 0.45649120158974854, 1.9436829453592221, -1.4839446746522564, -1.3060246279097503, -1.7890896877812659, -0.5995031541645226, 2.781235215828448, -0.026843431698208856, 0.17214551225726507, -0.49392199250723523, -1.1555699315652004, -1.1257676150392855, 1.9929346709894429, -1.365077869449931, -1.7540787394233883]"
