fidelity,blocks,coefficients
0.06981293070483263,1,"[0.9711186179727092, 3.0941371354747313, -0.047455517884652215, -3.1890481719699246, -0.04745551885596384, -3.189048172962503, -3.1890481898098315, -0.04745551229463782, 3.09413713357713]"
0.0698129307048333,1,"[0.9711186177768141, 10.003404281197229, -11.987744294093853, -2.562966332480383, 0.5786263228859118, 3.720218973184492, -2.5629663130097886, 0.5786263255059534, -2.562966401918207]"
0.06981293070483241,1,"[0.9711186175937281, -3.2027756833338694, -0.06118303039387774, 3.080409623055764, -0.061183030560401454, 3.080409623943088, -3.2027756804933354, -0.061183035663815895, -3.202775693543981]"
0.06981293070483308,1,"[0.9711186178700716, 2.2455959817203954, -0.8959966717398228, 2.2455959819342337, -0.8959966716719282, 2.245595985240552, 2.245595965664486, -0.8959966555338508, 2.2455958758635526]"
0.06981293070483263,1,"[0.9711186180473173, 5.232918711800226, -4.191859250167227, -1.0502665972422756, -4.191859249999802, -1.0502666010756392, -1.050266671912614, 2.0913260354070395, -1.0502669540388083]"
1.9984014443252818e-15,2,"[0.677943384776868, 2.356994471146748, -0.2991744459594186, 2.841250754207269, -1.674529042395559, 1.3036931843836732, 0.7760737439075828, 3.8322936032088872, 1.8626447956531456, 1.4584602548606538, -1.5498309333582314, -0.03944324605039749, 0.01688888990602861, -1.3412959975844718, -1.5305647386828858, -1.2259891827405776, -1.6322795660757223, 0.13176171570828454]"
1.7149142530259454e-5,2,"[2.0041404896155575, 1.0509700973965725, -0.6096572103815281, -4.553200331382792, -2.401072680451259, 4.283285624150447, 4.0547595487159365, 0.6634893315051533, -5.157859245389844, -1.2988977772707138, -2.014897412828403, 0.6867459642201068, -1.876993424462427, 1.5005785382453256, -1.877050802261293, -0.4247586768883807, -3.707958193124271, -1.2225222809733394]"
0.002714654368480951,2,"[0.5610703392952329, -0.6146236054436126, 2.6039189355906998, 0.06049260253296422, -2.4992283605152266, 0.7451379166052003, -2.450705892279972, 0.6192340730039912, -2.592089693437763, 3.594988809331034, 1.8695050949925145, 3.707557786304568, -3.6516728482208136, 2.0563534822608385, -1.7077104407945738, -1.629961785748893, 1.4205074563250484, 1.3365789000663104]"
0.0003091828716915712,2,"[1.1093332446930422, 0.885572368316354, -3.8557658112978093, 2.563752393038292, -1.6888720045621286, 2.2534557320729443, 0.3666656712437153, 0.9206538649556437, -2.0054168209633345, -1.9019063266406522, 1.7633466965353792, -1.2697350755737198, -0.24959428537976486, 4.147270122531311, -3.583844993256064, -3.0338253672711963, -3.5397656330896017, -0.15471992690909891]"
0.00030918287174708237,2,"[1.109333216110721, 0.8855723599302796, 0.2940322769285621, -6.125479333050147, -1.8728564140375707, 0.4680014722458892, 2.354790357687164, 1.8008080218649039, -1.556305621228455, 4.6233992958480545, 1.6456855935016648, 4.678762056201114, 3.6586205955609787, -0.7382441463181593, 0.7096842787428136, 0.15965672607476117, 0.665592388577821, -2.7194142824864156]"
4.440892098500626e-16,3,"[1.133559478008843, 0.8452667802173562, 0.9099235758620032, 1.4024142960897024, 0.680909585947949, 2.8596637623730277, 0.23960138116509838, -1.0948617344958622, -0.23082424989458092, 2.828945221725712, 2.6028037177191914, 0.28436282704798427, 3.6583371401445475, 4.308510772040985, -4.119606538289244, -2.5846717700419557, -1.0299715138400174, -0.37079800387324474, 1.3086942611026449, -1.9800397331047979, -1.408623345361908, -0.8002649447443995, -0.8604278422580844, 2.5416938778998333, 1.4786651210283324, 1.5345665080420565, 1.9181926079973493]"
0.0,3,"[-0.3896621414632483, 0.7870909411385711, 1.415290573089711, 0.23503460096295753, -1.8386094438447607, -1.602426796394406, 2.5271278217052884, -4.032893203412119, 2.905479937055026, 1.079311158075333, -1.147378283494749, -2.3295973101746514, -2.4604422725749786, -0.8747869725092926, 2.4716514944454935, 2.2679013366102874, 3.724652485207658, 2.7978729636696937, -1.7516210085370905, 2.263472722956986, -0.4817842779975284, 1.8115442886879431, -0.7254634554398703, -1.750855789935813, -0.385608067324283, 1.2887667164818302, -1.4179766528470015]"
4.440892098500626e-16,3,"[0.10279708078103263, -1.2801751774362766, 1.0404117958933643, -2.900096820742692, -1.3586353755017573, -0.12244086274297053, -1.5625323515303446, -0.5614980966683799, 0.3919900164890856, 0.8805730906762764, 3.1625725794109756, -1.5455175682837603, 2.8071142427400484, 2.46253784836256, 1.4433075770936314, -3.3682172559306935, -2.070516982566322, -1.8406575545529282, -0.38665078711244677, 2.0936296435941784, 0.07614070739266296, 2.1644019552065963, 0.6642258797408725, 0.6644303369465306, -2.0353135743671276, 0.9083875260425325, 1.493977836972186]"
0.0,3,"[-13.797328101465823, 23.909747848463628, -3.2362461989084856, -6.6218761270656765, 0.02227030688249752, 0.9206710753848965, 1.4081654839437583, 4.581840241453919, -4.229037470889244, 1.9612835899960217, 3.406889830317712, 5.120054571462538, -8.827804227883759, 1.0973499280186434, -1.11503554201543, 1.1168985258488844, -2.0315649692398154, -0.9288910884138395, -1.5869550994836301, 6.8582008957212635, -10.064080563003081, 2.6146632439331245, 3.7080346497603247, -0.17761002135278356, -1.4375289578805646, 2.490766244569858, -2.544967427046279]"
2.842170943040401e-14,3,"[259.7508320877845, -44.22188712404006, -156.47379324194006, -40.58533829418632, -14.668436653391664, 58.05575004299041, -14.136062130554102, -3.585853456900515, 12.007363564117522, 5.328949625185807, 0.6830393641815861, -29.73076707871376, -22.146339169806964, -10.4661905427052, 43.83919776224775, 19.393639174176876, -5.910516696292431, 1.0422636896966957, 1.0952004364648562, 27.61307031092806, -13.418360650395499, 7.335277076225917, -6.8350738519769445, -7.567979582632423, -24.98542527230159, 4.77392481025119, 12.245449695847656]"
-4.440892098500626e-16,4,"[-0.10230717878442591, -0.9070926400536978, 0.25067494145916885, -0.5112139965877142, 2.9019599947280317, -2.848782221725849, -1.7883177864435886, 0.9057879573143305, -3.544382689868509, 1.7204324533759983, 1.1043776791449815, -3.1152273762782117, 2.645795331378198, 0.5020051990756966, -1.1071776046029689, -1.4259271081038605, 2.2640840502863697, -2.1808644872312044, 2.051795146963713, -1.7518484187466354, 0.5069921481205251, -2.104629503683304, -2.820295757555872, 0.6128863294190174, -2.208552221496661, -1.97779246332531, 1.6001677564190186, 0.6761998610527404, -2.132231942608996, -0.03565286515258346, -2.925167570708213, 2.8923724909765425, -2.172985049989477, -1.3468602298886228, -2.7373412720127197, -0.6917883751560353]"
-8.881784197001252e-16,4,"[2.745789862350662, -4.083621922591292, 0.5914770999696308, 3.567696255835031, 2.4902991099170495, -3.1303903918970324, -1.9950745677092139, -2.191755608952432, 1.1792813060098557, 2.8886834550669067, -2.215231449597479, -1.3793178247702624, 1.649333259104365, -0.4935320489733732, -2.984418211115856, -2.254598024065276, -3.0882903373858093, 0.9697000741784925, 3.251100433473529, 0.005627953082430922, 2.2954516550676267, 1.5195271439107536, 3.121297583742768, 0.026682985285909826, 1.8737676791759998, 0.7795866893077482, -0.6097214010184134, 1.7477032858074426, -3.7712602905801327, -0.7528737037082043, 2.7973298716930364, -0.9152171237917087, 2.0075310234707247, -1.791193942062922, -2.8321449213602317, -1.051852046126478]"
4.440892098500626e-16,4,"[-0.6328548357975068, -1.033484549404384, -1.1824987138294059, 0.5823017002451173, -1.924408466099424, 2.592122668358385, 1.941019736128523, -3.2030671409938725, 1.769864828803512, -1.1035241136204101, -1.2424246753693533, -0.07842921373430072, 0.3993402642603763, 2.9017038184032784, -0.1941155088782124, -1.3775779456981654, -3.3334493464408452, -1.9868686404139189, -1.5049975994899418, -2.3219450361977882, 2.6679257942044017, 1.2841945055745507, -0.5857479013877922, -1.9792360075429463, 0.7949960864626324, 1.6047182559352755, -1.6078656618187248, -2.9033381815387838, -0.42486988110283935, -3.151543950881909, -1.7835352461808802, 0.2877028025994063, 0.47603232076091034, -1.2455102386072077, -1.1546449470387838, 1.8670700131190396]"
2.220446049250313e-16,4,"[1.3214888493988743, 0.2639230584873871, -0.575683338850074, 0.1942042134018228, 0.2065178986021965, 3.242610010669941, 0.8505195760970419, -1.77283459908406, -2.9830363693478446, -0.7640625704741061, -0.41330766276370634, -0.7667313405769612, -2.185265390362285, 0.8045426035173583, -3.260575482145182, -2.7704633231897944, -0.9099065286717711, 2.0384878482851314, -0.8796223803773345, 1.420445582102313, 2.8613657829515136, 2.251037987018319, 0.6409049176844283, -2.3732944043081874, 2.2158168717414446, 2.4645548926825493, -2.213618421239543, -0.07045065216836152, -2.2518110017068516, -3.5017963964973826, -1.7666846353609051, -0.9003522255941163, 2.6261877973335794, -0.3168920481780629, 2.2829368660902145, 2.74298600762633]"
-2.220446049250313e-15,4,"[3.4681164681529095, 7.056844163495287, -4.257065800491041, 1.4761981845309489, 1.5831674312175381, -3.7295576127174197, -1.401393947509319, -0.7368367245274154, -2.2735460572893462, -2.789481595956181, -2.637887806915956, 0.5329381047242425, 0.034190691272921056, 3.2426609339485912, 1.858034560308687, 2.88344474982779, -0.17753276288425002, -1.9244557887104157, 0.038200678268082905, 2.205534130788441, -0.5782396282756456, 0.7941630176315271, -0.5404717524365638, -2.5502182882401843, 0.2538518358793989, 0.9456207157422939, -2.274021550362006, 0.09987450942390003, 2.108968861428451, -4.93631564028735, -2.1069790749573682, 1.533104526926701, 0.19978311736525795, 1.7892201018316216, -0.4092779226415522, 2.8300433950655832]"
2.4424906541753444e-15,5,"[0.7783839471670196, -0.0934464118752491, -0.3459204104519159, -0.7075057612665959, -0.7987598809611451, -2.675632541112592, -1.601238102401708, 1.5918215887159983, -2.06820081850912, 0.4863524203933821, 3.134422575160996, 2.8963351243104536, -2.8602543457839875, 1.79816017413268, -1.404031904990332, -0.9973423364131493, 0.3567986322334529, -1.8928655983497606, 0.41044940472355884, 0.08659526665236811, 0.6536574467631149, -1.8217872558906385, 3.1068474384525766, -1.0337537244365431, 1.477691792951819, 0.41813430948565533, -1.7965308466583516, -0.2612937989186449, 1.8253976123767544, -2.7444235602018194, 2.4526716524201615, -0.6988509127621606, -1.5560311259161852, -1.4237977674104243, -2.8745307101631927, 2.1277291190249157, 0.37759646675174197, -0.15990452101402416, -1.8609808152343865, -1.0689075237700296, 1.5780770286892312, 3.023946897480827, 1.7174443814914417, 3.0143846929817517, 0.5325762245749367]"
2.886579864025407e-15,5,"[0.534505583848709, 0.5756846180994859, -0.0377817354344981, -0.6407101087909197, 0.28155759553095006, -0.13343428507785543, -1.3194370720383177, 2.5432538758749303, 0.42415744518433474, 1.1174366053608662, 0.6329895393244618, 1.6237341700211323, -0.22670250163151331, -0.5513717670733126, -2.7070543009468326, -0.9073035414942044, -2.796414080877841, -1.2371672549416677, 2.6126873316936505, -1.3447154034768352, 0.7960644774190262, -0.3059686579680104, 3.599893493626019, -3.41847435610412, -1.7875074185330806, 1.5445158340536902, -1.4048123183234205, 1.8644505472535458, -0.6203348624048572, 2.5137129492357815, 0.656547911730791, -2.8841534525022325, -2.8319670475129177, -0.5568505974222688, -1.198546491273782, -2.1711908820848325, 2.502477959590376, 1.5805140605466488, 0.21484500682674731, 1.6386923138377238, -2.9317408026700083, 1.3498576869845937, -1.3392854353294004, 1.505168680331743, -2.3361295715380153]"
2.4424906541753444e-15,5,"[-1.216206514639509, 1.3157941945843536, 1.101564213927051, 0.6288748249791318, 0.11896190061827834, -1.2380690366062923, -2.111184496017289, 2.6870606323657, -2.3218150283464247, -0.6639624947527553, -2.424457064923673, 0.16839400879782898, -2.4983966223348264, -1.4441000612948593, -2.627252477245159, -0.9363065370888152, 0.6966402541282476, 2.9897708517223918, -1.3352712802344502, 0.5536142615567434, -1.4675653328845069, -0.7893592819329169, 1.5891030484761968, -2.7340322735647438, -0.7927644504999599, -2.988521918632259, 3.1561747251943335, 2.089457815044696, -0.36386248505805086, 1.6111405799306486, -2.5742176291733783, 2.4165978028112574, 2.6486703370089733, 2.3195869200662473, -2.70294488841735, -0.894102401581674, -2.3029515615697966, -1.380740332960343, -2.5572225280792025, 3.3267222837052235, 1.9655868557787104, 2.767157363984061, 0.035772648690270296, 1.006059820807739, 1.4680962844161416]"
0.7425066632174081,5,"[-0.23772150426792815, -0.6075433295645092, -0.8167395673562436, 0.15454102057024488, 0.9292137820500035, 1.070898938122994, -0.8684587091611249, -2.355701925548132, 1.6700088374480977, 2.7663836747746764, 0.7289856255676908, 1.5287657032821755, -0.3209016013467565, 1.0697804096716048, -1.3826884910794406, 1.67914175540656, 0.39565553842864754, -0.5148164359742822, 0.3790665087778953, -2.4444372427444874, 2.8716536098386394, -2.6413979923399227, -1.7069351447251138, -1.7760049428888622, 0.25837387323225514, 0.5940513815900865, -0.3416279931994999, -2.9705756433451547, -0.12151406623987704, 3.0005728869240595, 2.9262239299534327, 0.5305259151147759, 0.0616712277063578, -2.647954220717255, 0.5357384954984985, -2.6371633102652896, 1.774607980429888, -1.6574203238131764, -0.28970341438353, -2.0775671713770656, 2.925241349857923, 0.6304027696193475, -0.6915979750586403, -2.6278690861368057, -0.8257060458118768]"
1.1102230246251565e-15,5,"[-1.402764589622137, 1.184714513411042, 0.5660378535040368, -0.5433912992536216, -1.0400764252939034, -0.2761843587396893, 1.6293970133363125, -1.6230251829847124, -2.889609704718386, -2.7826224554441, -2.949115695019118, 0.3076742285033676, 0.6698404997583934, -2.0903842553668155, 0.5860519877610132, 1.5973520472652387, -0.7146418475204873, -0.49638703011665225, -2.7635922891114135, 2.9532163428067064, -1.2961969247803757, -0.08070004875228956, -0.8031475486394151, -1.8765793923039995, 3.019045206903175, -0.26638848529477377, 0.2119192287056596, -0.11633151646053472, -1.143331234754225, 1.4433816701645756, 0.1902222531942571, 1.1293491404830616, -1.0086433192457172, -1.7239649522651839, -1.5746297738082853, -0.9791893734791907, 2.8870020418619835, 0.797760010369839, 0.17667839002270194, -0.6918634225751775, -1.5805797310911058, -1.1383458515529563, 1.484711375855743, -1.5132505968479903, -1.2912895682018448]"
